versao,bloco,p,r,eligible,d1,Delta,J,zeros_rel_sup,razao_Zp_Z,polos_rel_sup,arq_rel_sup,B2_rel_sup,theta_rel,orcamento2,orcamento_anterior
m4-v1,b01,137,1,False,1,2,5,9.0623921981e-05,0.09781276473451184,2.015907e-09,1.973474e-09,9.062791136e-05,6.773079925323974e-11,9.062797909079925e-05,0.0009265081017307993
m4-v1,b01,139,1,False,1,2,5,9.2496783048e-05,0.09781276473451182,2.057569e-09,2.014258e-09,9.2500854872e-05,2.049217516535566e-11,9.250087536417516e-05,0.0009456555464921751
m4-v1,b01,2,1,True,2,0.5,4,1.2293094525e-05,0.12036077486608547,2.31198e-10,1.93197e-10,1.2293518917e-05,3.1716089540107905e-13,1.2293519234160895e-05,0.0001021358153171609
m4-v1,b01,3,1,True,2,0.5,4,9.821131113e-06,0.12036077486608547,1.84708e-10,1.54348e-10,9.821470166e-06,7.558658673999458e-13,9.821470921865867e-06,8.159778175586586e-05
m4-v1,b01,2,2,False,2,0.5,4,1.8021171911e-05,0.12036077486608546,3.38926e-10,2.83218e-10,1.8021794052e-05,5.485566462330074e-12,1.8021799537566463e-05,0.00014972691648556646
m4-v1,b01,5,1,True,2,0.5,4,1.0276083375e-05,0.12036077486608547,1.93264e-10,1.61498e-10,1.0276438134e-05,1.1003155452714652e-13,1.0276438244031555e-05,8.537770111003156e-05
m4-v1,b01,7,1,True,2,0.5,4,8.770893438e-06,0.12036077486608547,1.64956e-10,1.37843e-10,8.771196234e-06,1.4761863124062235e-12,8.771197710186313e-06,7.287199847618631e-05
m4-v1,b01,2,3,False,2,0.5,4,2.6343484583e-05,0.12036077486608548,4.95444e-10,4.1401e-10,2.6344394034e-05,4.1113726013229784e-12,2.63443981453726e-05,0.0002188719271113726
m4-v1,b01,3,2,False,2,0.5,4,1.8093666694e-05,0.12036077486608548,3.4029e-10,2.84357e-10,1.8094291338e-05,7.045092358867077e-12,1.809429838309236e-05,0.00015032923204509236
m4-v1,b01,11,1,True,2,0.5,4,8.226324507e-06,0.12036077486608547,1.54714e-10,1.29285e-10,8.226608503e-06,3.032169336178876e-12,8.226611535169335e-06,6.834751003216933e-05
m4-v1,b01,13,1,True,2,0.5,4,1.1458809649e-05,0.12036077486608547,2.15508e-10,1.80086e-10,1.1459205239e-05,1.6162924514177928e-12,1.145920685529245e-05,9.520425261629246e-05
m4-v1,b01,2,4,False,2,0.5,4,3.8407384339e-05,0.12036077486608547,7.2233e-10,6.03603e-10,3.840871027e-05,1.693141557354265e-11,3.8408727201415576e-05,0.0003191035139314156
m4-v1,b01,17,1,True,2,0.5,4,1.083685313e-05,0.12036077486608547,2.0381e-10,1.70311e-10,1.0837227248e-05,5.829365815817998e-12,1.0837233077365816e-05,9.003679982936581e-05
m4-v1,b01,19,1,True,2,0.5,4,1.2100256435e-05,0.12036077486608546,2.27571e-10,1.90166e-10,1.210067417e-05,5.423223661371464e-12,1.2100679593223662e-05,0.00010053364642322366
m4-v1,b01,23,1,True,2,0.5,4,1.1078921199e-05,0.12036077486608546,2.08363e-10,1.74115e-10,1.1079303674e-05,5.664255052229184e-12,1.1079309338255052e-05,9.204799566425504e-05
m4-v1,b01,5,2,False,2,0.5,4,2.5319868879e-05,0.12036077486608546,4.76193e-10,3.97923e-10,2.5320742991e-05,1.4263393655583461e-11,2.5320757254393656e-05,0.00021036733926339365
m4-v1,b01,3,3,False,2,0.5,4,3.3024342678e-05,0.12036077486608547,6.21091e-10,5.19005e-10,3.3025482771e-05,1.2350920735500294e-11,3.3025495121920734e-05,0.00027437910435092075
m4-v1,b01,29,1,True,2,0.5,4,1.1163766396e-05,0.12036077486608547,2.09959e-10,1.75449e-10,1.11641518e-05,3.2204277369120274e-12,1.1164155020427737e-05,9.275292022042774e-05
m4-v1,b01,31,1,True,2,0.5,4,1.230274513e-05,0.12036077486608547,2.3138e-10,1.93349e-10,1.2303169855e-05,9.310627581487457e-12,1.2303179165627581e-05,0.00010221600531062759
m4-v1,b01,2,5,False,2,0.5,4,5.5861697193e-05,0.12036077486608547,1.050594e-09,8.77911e-10,5.5863625695e-05,3.442306473970337e-11,5.586366011806474e-05,0.0004641207544230647
m4-v1,b01,37,1,True,2,0.5,4,1.330825911e-05,0.12036077486608547,2.5029e-10,2.09151e-10,1.3308718549e-05,1.110219415078611e-11,1.330872965119415e-05,0.00011057020810219416
m4-v1,b01,41,1,True,2,0.5,4,1.2875937012e-05,0.12036077486608547,2.4216e-10,2.02357e-10,1.2876381526e-05,1.1016896166705762e-11,1.2876392542896166e-05,0.00010697830801689616
m4-v1,b01,43,1,True,2,0.5,4,1.0849687818e-05,0.12036077486608546,2.04052e-10,1.70513e-10,1.0850062379e-05,1.2073103725503988e-11,1.0850074452103726e-05,9.014344207310372e-05
m4-v1,b01,47,1,True,2,0.5,4,1.4131095667e-05,0.12036077486608547,2.65765e-10,2.22083e-10,1.4131583512e-05,1.1243522945411118e-11,1.4131594755522946e-05,0.00011740665424352294
m4-v1,b01,7,2,False,2,0.5,4,2.522908404e-05,0.12036077486608546,4.74486e-10,3.96496e-10,2.5229955019e-05,1.140980955555024e-11,2.5229966428809556e-05,0.00020961306040980957
m4-v1,b01,53,1,True,2,0.5,4,1.4905682715e-05,0.12036077486608547,2.80333e-10,2.34256e-10,1.4906197301e-05,9.984045264048777e-12,1.4906207285045264e-05,0.00012384222398404527
m4-v1,b01,59,1,False,2,0.5,4,1.1558651225e-05,0.12036077486608546,2.17385e-10,1.81655e-10,1.1559050262e-05,2.288516738611858e-12,1.155905255051674e-05,9.603377628851674e-05
m4-v1,b01,61,1,False,2,0.5,4,1.5452009293e-05,0.12036077486608547,2.90608e-10,2.42842e-10,1.5452542739e-05,1.535963018586212e-11,1.5452558098630187e-05,0.00012838132335963017
m4-v1,b01,2,6,False,2,0.5,4,8.1043722154e-05,0.12036077486608547,1.524193e-09,1.273666e-09,8.104652001e-05,3.3321679821148257e-11,8.104655333167982e-05,0.0006733428163216798
m4-v1,b01,67,1,False,2,0.5,4,1.5378688215e-05,0.12036077486608547,2.89229e-10,2.41689e-10,1.5379219131e-05,1.1143630263273688e-11,1.5379230274630262e-05,0.00012777213914363028
m4-v1,b01,71,1,False,2,0.5,4,1.3839691502e-05,0.12036077486608547,2.60285e-10,2.17503e-10,1.3840169287e-05,1.989104727012118e-11,1.3840189178047269e-05,0.00011498556389104727
m4-v1,b01,73,1,False,2,0.5,4,1.4207371405e-05,0.12036077486608547,2.672e-10,2.23281e-10,1.4207861883e-05,1.4526050460499851e-11,1.4207876409050461e-05,0.00011804038652605047
m4-v1,b01,79,1,False,2,0.5,4,1.3184244852e-05,0.12036077486608547,2.47958e-10,2.07202e-10,1.3184700009e-05,4.179288659646956e-13,1.3184700426928867e-05,0.00010953983841792886
m4-v1,b01,3,4,False,2,0.5,4,5.9799074956e-05,0.12036077486608548,1.124644e-09,9.3979e-10,5.9801139388e-05,1.0063202475816007e-10,5.980124002002476e-05,0.0004968340876320247
m4-v1,b01,83,1,False,2,0.5,4,1.4467157047e-05,0.12036077486608546,2.72086e-10,2.27364e-10,1.4467656494e-05,1.7788326916108687e-12,1.446765827283269e-05,0.00012019877377883269
m4-v1,b01,89,1,False,2,0.5,4,1.3314311355e-05,0.12036077486608546,2.50404e-10,2.09246e-10,1.3314771003e-05,3.0527791877126354e-11,1.3314801530791878e-05,0.00011062051152779188
m4-v1,b01,97,1,False,2,0.5,4,1.7432311061e-05,0.12036077486608547,3.27851e-10,2.73964e-10,1.7432912873e-05,1.5754876915895622e-12,1.743291444848769e-05,0.00014483442657548768
m4-v1,b01,101,1,False,2,0.5,4,1.3805932122e-05,0.12036077486608547,2.5965e-10,2.16972e-10,1.3806408741e-05,2.8181433876919648e-11,1.3806436922433876e-05,0.00011470508618143388
m4-v1,b01,103,1,False,2,0.5,4,1.3142267843e-05,0.12036077486608546,2.47168e-10,2.06542e-10,1.3142721551e-05,1.0051273778386353e-11,1.3142731602273778e-05,0.00010919108705127377
m4-v1,b01,107,1,False,2,0.5,4,1.5269563938e-05,0.12036077486608547,2.87177e-10,2.39974e-10,1.5270091086e-05,2.958098132932226e-11,1.5270120666981328e-05,0.00012686551058098132
m4-v1,b01,109,1,False,2,0.5,4,1.8199813195e-05,0.12036077486608547,3.42286e-10,2.86026e-10,1.8200441504e-05,3.5472507820177476e-11,1.8200476976507822e-05,0.0001512111674725078
m4-v1,b01,113,1,False,2,0.5,4,1.3100937383e-05,0.12036077486608547,2.46391e-10,2.05893e-10,1.3101389664e-05,3.183740683810593e-11,1.3101421501406837e-05,0.00010884771883740685
m4-v1,b01,11,2,False,2,0.5,4,2.7970506585e-05,0.12036077486608547,5.26044e-10,4.3958e-10,2.7971472205e-05,1.0130418812474321e-10,2.7971573509188125e-05,0.00023238995630418813
m4-v1,b01,5,3,False,2,0.5,4,5.5456679374e-05,0.12036077486608546,1.042977e-09,8.71546e-10,5.5458593894e-05,7.233832695958185e-11,5.545866623232696e-05,0.00046075574633832694
m4-v1,b01,127,1,False,2,0.5,4,1.7329672652e-05,0.12036077486608546,3.25921e-10,2.72351e-10,1.733027092e-05,3.8978379599864406e-11,1.73303098983796e-05,0.0001439817049783796
m4-v1,b01,2,7,False,2,0.5,4,0.000119150309817,0.12036077486608546,2.240865e-09,1.87254e-09,0.000119154423219,2.7684060203829176e-10,0.00011915470005960204,0.000989947418840602
m4-v1,b01,131,1,False,2,0.5,4,1.5436808265e-05,0.12036077486608547,2.90322e-10,2.42603e-10,1.5437341187e-05,1.2014777769494147e-11,1.543735320177777e-05,0.00012825502401477777
m4-v1,b01,137,1,False,2,0.5,4,1.9025980428e-05,0.12036077486608548,3.57824e-10,2.99009e-10,1.9026637258e-05,4.8451613258234076e-11,1.902668570961326e-05,0.00015807529945161325
m4-v1,b01,139,1,False,2,0.5,4,1.9419177028e-05,0.12036077486608547,3.65218e-10,3.05189e-10,1.9419847433e-05,2.0353544649095377e-11,1.9419867786544647e-05,0.00016134210135354464
m4-v1,b01,2,1,True,2,1,4,1.004804039e-05,0.14176411902863692,2.21426e-10,1.93197e-10,1.0048455011e-05,8.687924866741533e-13,1.0048455879792488e-05,7.087900386879249e-05
m4-v1,b01,3,1,True,2,1,4,8.027524876e-06,0.14176411902863692,1.76901e-10,1.54348e-10,8.027856122e-06,6.601754171899148e-13,8.027856782175417e-06,5.6626261660175416e-05
m4-v1,b01,2,2,False,2,1,4,1.4730014714e-05,0.14176411902863692,3.24601e-10,2.83218e-10,1.473062253e-05,7.621220261021494e-12,1.4730630151220261e-05,0.00010390571562122027
m4-v1,b01,5,1,True,2,1,4,8.399390454e-06,0.14176411902863692,1.85096e-10,1.61498e-10,8.399737045e-06,1.0761467178756834e-12,8.399738121146719e-06,5.924940707614672e-05
m4-v1,b01,7,1,True,2,1,4,7.169089227e-06,0.14176411902863692,1.57984e-10,1.37843e-10,7.169385051e-06,2.8092280014878974e-12,7.169387860228001e-06,5.0570848809228e-05
m4-v1,b01,2,3,False,2,1,4,2.153244625e-05,0.14176411902863692,4.74504e-10,4.1401e-10,2.1533334761e-05,6.9668910445200155e-12,2.1533341727891043e-05,0.00015189015096689104
m4-v1,b01,3,2,False,2,1,4,1.4789269974e-05,0.14176411902863692,3.25907e-10,2.84357e-10,1.4789880236e-05,1.058490991198314e-11,1.4789890820909912e-05,0.00010432370558490991
m4-v1,b01,11,1,True,2,1,4,6.723973426e-06,0.14176411902863692,1.48175e-10,1.29285e-10,6.724250883e-06,2.6318766937422438e-12,6.724253514876693e-06,4.743099563187669e-05
m4-v1,b01,13,1,True,2,1,4,9.366118673e-06,0.14176411902863692,2.06399e-10,1.80086e-10,9.366505154e-06,1.8369222888556956e-12,9.366506990922289e-06,6.606871983692228e-05
m4-v1,b01,2,4,False,2,1,4,3.1393149083e-05,0.14176411902863692,6.91801e-10,6.03603e-10,3.1394444483e-05,1.9170102288275278e-11,3.1394463653102285e-05,0.0002214476831701023
m4-v1,b01,17,1,True,2,1,4,8.857748367e-06,0.14176411902863695,1.95196e-10,1.70311e-10,8.858113871e-06,7.044579202689935e-12,8.858120915579203e-06,6.248267504457921e-05
m4-v1,b01,19,1,True,2,1,4,9.890419791e-06,0.14176411902863692,2.17953e-10,1.90166e-10,9.890827908e-06,5.611560310648612e-12,9.89083351956031e-06,6.976715061156032e-05
m4-v1,b01,23,1,True,2,1,4,9.055608208e-06,0.14176411902863692,1.99557e-10,1.74115e-10,9.055981877e-06,3.689324489170567e-12,9.055985566324489e-06,6.387837768932449e-05
m4-v1,b01,5,2,False,2,1,4,2.0695770674e-05,0.14176411902863692,4.56066e-10,3.97923e-10,2.069662466e-05,1.5354094398968153e-11,2.0696640014094398e-05,0.0001459882393540944
m4-v1,b01,3,3,False,2,1,4,2.6993197555e-05,0.14176411902863692,5.9484e-10,5.19005e-10,2.6994311397e-05,8.274490048177947e-12,2.6994319671490047e-05,0.00019041035927449006
m4-v1,b01,29,1,True,2,1,4,9.12495836e-06,0.14176411902863692,2.01085e-10,1.75449e-10,9.12533489e-06,1.2890780202862445e-12,9.12533617907802e-06,6.436757228907801e-05
m4-v1,b01,31,1,True,2,1,4,1.0055928532e-05,0.14176411902863692,2.216e-10,1.93349e-10,1.0056343477e-05,1.0206971094538883e-11,1.0056353683971096e-05,7.09346562069711e-05
m4-v1,b01,2,5,False,2,1,4,4.5659828654e-05,0.14176411902863692,1.00619e-09,8.77911e-10,4.5661712752e-05,3.62452038779647e-11,4.566174899720388e-05,0.0003220850342452039
m4-v1,b01,37,1,True,2,1,4,1.0877808252e-05,0.14176411902863692,2.39712e-10,2.09151e-10,1.0878257111e-05,1.4633073345001403e-11,1.0878271744073344e-05,7.673220963307335e-05
m4-v1,b01,41,1,True,2,1,4,1.0524439953e-05,0.14176411902863692,2.31925e-10,2.02357e-10,1.0524874231e-05,1.6336930221986077e-11,1.0524890567930222e-05,7.423954733693022e-05
m4-v1,b01,43,1,True,2,1,4,8.868239091e-06,0.14176411902863692,1.95428e-10,1.70513e-10,8.868605028e-06,1.5842419393796085e-11,8.868620870419393e-06,6.255668584241939e-05
m4-v1,b01,47,1,True,2,1,4,1.1550372425e-05,0.14176411902863692,2.54533e-10,2.22083e-10,1.1550849037e-05,1.4421135369024387e-11,1.155086345813537e-05,8.147648542113538e-05
m4-v1,b01,7,2,False,2,1,4,2.0621565621e-05,0.14176411902863692,4.54431e-10,3.96496e-10,2.0622416545e-05,3.9452509492651955e-12,2.062242049025095e-05,0.00014546478494525096
m4-v1,b01,53,1,True,2,1,4,1.2183498765e-05,0.14176411902863692,2.68485e-10,2.34256e-10,1.2184001503e-05,1.7352709030225487e-11,1.2184018855709031e-05,8.594257035270903e-05
m4-v1,b01,59,1,False,2,1,4,9.447726455e-06,0.14176411902863692,2.08197e-10,1.81655e-10,9.448116304e-06,4.858292122775093e-12,9.448121162292124e-06,6.664438585829213e-05
m4-v1,b01,61,1,False,2,1,4,1.2630051218e-05,0.14176411902863692,2.78325e-10,2.42842e-10,1.2630572382e-05,1.2623178125262892e-11,1.2630585005178125e-05,8.909255162317812e-05
m4-v1,b01,2,6,False,2,1,4,6.6242929467e-05,0.14176411902863692,1.459772e-09,1.273666e-09,6.6245662902e-05,1.849513767587705e-11,6.624568139713768e-05,0.0004672784644951377
m4-v1,b01,67,1,False,2,1,4,1.2570120568e-05,0.14176411902863692,2.77005e-10,2.41689e-10,1.2570639259e-05,2.0227514435607047e-11,1.2570659486514435e-05,8.866980822751443e-05
m4-v1,b01,71,1,False,2,1,4,1.1312186603e-05,0.14176411902863692,2.49284e-10,2.17503e-10,1.1312653387e-05,2.388369783709573e-11,1.1312677270697837e-05,7.979632988369784e-05
m4-v1,b01,73,1,False,2,1,4,1.1612718134e-05,0.14176411902863692,2.55907e-10,2.23281e-10,1.1613197319e-05,2.964700021181372e-12,1.161320028370002e-05,8.191626196470002e-05
m4-v1,b01,79,1,False,2,1,4,1.0776442377e-05,0.14176411902863692,2.37478e-10,2.07202e-10,1.0776887054e-05,1.1627369653590316e-11,1.0776898681369654e-05,7.601717062736966e-05
m4-v1,b01,3,4,False,2,1,4,4.8878133917e-05,0.14176411902863692,1.077111e-09,9.3979e-10,4.8880150814e-05,1.3760232103842787e-10,4.888028841632104e-05,0.000344787100602321
m4-v1,b01,83,1,False,2,1,4,1.1825059837e-05,0.14176411902863692,2.60586e-10,2.27364e-10,1.1825547784e-05,7.577539407906279e-12,1.1825555361539408e-05,8.341412757753942e-05
m4-v1,b01,89,1,False,2,1,4,1.0882755192e-05,0.14176411902863692,2.39821e-10,2.09246e-10,1.0883204256e-05,3.118171340487654e-11,1.0883235437713405e-05,7.67671221817134e-05
m4-v1,b01,97,1,False,2,1,4,1.4248695906e-05,0.14176411902863692,3.13995e-10,2.73964e-10,1.4249283861e-05,1.578798849191986e-11,1.4249299648988492e-05,0.00010051049478798849
m4-v1,b01,101,1,False,2,1,4,1.1284592606e-05,0.14176411902863692,2.48676e-10,2.16972e-10,1.1285058251e-05,1.8079890095012733e-11,1.1285076330890094e-05,7.96016750798901e-05
m4-v1,b01,103,1,False,2,1,4,1.0742131514e-05,0.14176411902863692,2.36722e-10,2.06542e-10,1.0742574776e-05,1.9918664806444405e-11,1.0742594694664806e-05,7.57751499186648e-05
m4-v1,b01,107,1,False,2,1,4,1.2480925358e-05,0.14176411902863695,2.75039e-10,2.39974e-10,1.2481440369e-05,2.3342728634086748e-11,1.2481463711728634e-05,8.804062634272862e-05
m4-v1,b01,109,1,False,2,1,4,1.4876031231e-05,0.14176411902863692,3.27819e-10,2.86026e-10,1.4876645073e-05,2.5699768475321546e-11,1.4876670772768475e-05,0.00010493573569976848
m4-v1,b01,113,1,False,2,1,4,1.0708349122e-05,0.1417641190286369,2.35977e-10,2.05893e-10,1.070879099e-05,2.1602674281497008e-11,1.0708812592674282e-05,7.553685060267428e-05
m4-v1,b01,11,2,False,2,1,4,2.2862329686e-05,0.14176411902863692,5.0381e-10,4.3958e-10,2.2863273073e-05,1.1131801812226538e-10,2.2863384391018125e-05,0.0001612712693180181
m4-v1,b01,5,3,False,2,1,4,4.5328778129e-05,0.14176411902863692,9.98895e-10,8.71546e-10,4.5330648567e-05,1.335481576976524e-10,4.53307821151577e-05,0.00031974989654815774
m4-v1,b01,127,1,False,2,1,4,1.4164802068e-05,0.14176411902863692,3.12146e-10,2.72351e-10,1.4165386562e-05,2.074239870371064e-11,1.4165407304398704e-05,9.99187117423987e-05
m4-v1,b01,2,7,False,2,1,4,9.7390215545e-05,0.14176411902863692,2.146153e-09,1.87254e-09,9.7394234236e-05,1.8869439091188485e-10,9.739442293039091e-05,0.0006869919756943909
m4-v1,b01,131,1,False,2,1,4,1.2617626313e-05,0.14176411902863692,2.78051e-10,2.42603e-10,1.2618146964e-05,2.1325076088658475e-11,1.2618168289076088e-05,8.900491532507609e-05
m4-v1,b01,137,1,False,2,1,4,1.5551317808e-05,0.14176411902863692,3.427e-10,2.99009e-10,1.5551959515e-05,4.9099689871186445e-11,1.555200861468987e-05,0.00010969923909968987
m4-v1,b01,139,1,False,2,1,4,1.5872705992e-05,0.14176411902863692,3.49782e-10,3.05189e-10,1.587336096e-05,1.8897256823225368e-11,1.5873379857256823e-05,0.00011196628489725682
m4-v1,b01,2,1,True,2,2,3,8.219690192e-06,0.18193551290795656,2.12837e-10,1.93197e-10,8.220096223e-06,4.027355378678847e-13,8.220096625735539e-06,4.5179549402735534e-05
m4-v1,b01,3,1,True,2,2,3,6.566829444e-06,0.1819355129079566,1.70039e-10,1.54348e-10,6.567153828e-06,8.235789841630065e-15,6.56715383623579e-06,3.609459500823579e-05
m4-v1,b01,2,2,False,2,2,3,1.2049728382e-05,0.1819355129079566,3.12009e-10,2.83218e-10,1.2050323607e-05,7.751561288090504e-12,1.2050331358561288e-05,6.623137075156128e-05
m4-v1,b01,5,1,True,2,2,3,6.871030037e-06,0.1819355129079566,1.77915e-10,1.61498e-10,6.871369448e-06,1.8804878754982707e-12,6.871371328487876e-06,3.776663688048788e-05
m4-v1,b01,7,1,True,2,2,3,5.864595495e-06,0.18193551290795662,1.51856e-10,1.37843e-10,5.864885191e-06,3.5987795897755172e-12,5.864888789779589e-06,3.2234768598779595e-05
m4-v1,b01,2,3,False,2,2,3,1.7614383539e-05,0.18193551290795656,4.56097e-10,4.1401e-10,1.7615253643e-05,3.756600920450584e-12,1.7615257399600918e-05,9.681750675660092e-05
m4-v1,b01,3,2,False,2,2,3,1.2098201503e-05,0.1819355129079566,3.13264e-10,2.84357e-10,1.2098799122e-05,1.025281104638739e-11,1.2098809374811045e-05,6.649780525281106e-05
m4-v1,b01,11,1,True,2,2,3,5.500473354e-06,0.1819355129079566,1.42427e-10,1.29285e-10,5.500745063e-06,2.5047003265414476e-12,5.500747567700327e-06,3.0233369504700326e-05
m4-v1,b01,13,1,True,2,2,3,7.661851546e-06,0.1819355129079566,1.98393e-10,1.80086e-10,7.662230021e-06,3.0226505954122307e-12,7.662233043650596e-06,4.21133900226506e-05
m4-v1,b01,2,4,False,2,2,3,2.5680824279e-05,0.1819355129079566,6.64964e-10,6.03603e-10,2.5682092844e-05,1.250312091239994e-11,2.568210534712091e-05,0.0001411547265031209
m4-v1,b01,17,1,True,2,2,3,7.245984744e-06,0.1819355129079566,1.87624e-10,1.70311e-10,7.246342676e-06,7.122556078377655e-12,7.246349798556078e-06,3.982758112255608e-05
m4-v1,b01,19,1,True,2,2,3,8.090750375e-06,0.1819355129079566,2.09498e-10,1.90166e-10,8.091150037e-06,3.064419594252733e-12,8.091153101419594e-06,4.4470834064419594e-05
m4-v1,b01,23,1,True,2,2,3,7.407841836e-06,0.1819355129079566,1.91815e-10,1.74115e-10,7.408207764e-06,5.414275932708397e-12,7.408213178275933e-06,4.071722741427593e-05
m4-v1,b01,5,2,False,2,2,3,1.6929950181e-05,0.18193551290795656,4.38375e-10,3.97923e-10,1.6930786476e-05,8.329491653727083e-12,1.6930794805491654e-05,9.305552232949165e-05
m4-v1,b01,3,3,False,2,2,3,2.2081491772e-05,0.1819355129079566,5.71765e-10,5.19005e-10,2.2082582538e-05,5.969048874211175e-13,2.2082583134904885e-05,0.00012137097459690489
m4-v1,b01,29,1,True,2,2,3,7.464572974e-06,0.1819355129079566,1.93284e-10,1.75449e-10,7.464941704e-06,1.168237547394231e-12,7.464942872237547e-06,4.1029046168237544e-05
m4-v1,b01,31,1,True,2,2,3,8.226143e-06,0.1819355129079566,2.13004e-10,1.93349e-10,8.22654935e-06,8.620339562839916e-12,8.226557970339563e-06,4.521502462033956e-05
m4-v1,b01,2,5,False,2,2,3,3.7351526385e-05,0.1819355129079566,9.67158e-10,8.77911e-10,3.7353371451e-05,2.2055459752214596e-11,3.735339350645975e-05,0.00020530277905545974
m4-v1,b01,37,1,True,2,2,3,8.89847277e-06,0.18193551290795662,2.30413e-10,2.09151e-10,8.89891233e-06,8.805982326151799e-12,8.898921135982325e-06,4.8910487805982325e-05
m4-v1,b01,41,1,True,2,2,3,8.609403674e-06,0.1819355129079566,2.22928e-10,2.02357e-10,8.609828956e-06,1.132360959061268e-11,8.60984027960959e-06,4.732162132360959e-05
m4-v1,b01,43,1,True,2,2,3,7.254566567e-06,0.1819355129079566,1.87847e-10,1.70513e-10,7.254924923e-06,1.3585653129192073e-11,7.254938508653129e-06,3.987475758565313e-05
m4-v1,b01,47,1,True,2,2,3,9.448656579e-06,0.18193551290795662,2.44659e-10,2.22083e-10,9.449123317e-06,7.191770415427208e-12,9.449130508770415e-06,5.193457219177041e-05
m4-v1,b01,7,2,False,2,2,3,1.6869247545e-05,0.18193551290795656,4.36803e-10,3.96496e-10,1.6870080841e-05,4.229738306402556e-12,1.687008507073831e-05,9.27218652297383e-05
m4-v1,b01,53,1,True,2,2,3,9.966578698e-06,0.18193551290795662,2.5807e-10,2.34256e-10,9.96707102e-06,8.574025490193144e-12,9.96707959402549e-06,5.478133357402549e-05
