versao,bloco,p,r,eligible,d1,Delta,L2_sobre_L0,zeros_rel_sup,orcamento_rel,P0_rel,fr_P0,P1a_rel,fr_P1a,P1b_rel,fr_P1b,P2_rel,fr_P2,P3_rel,fr_P3,fr_proximos,fr_distantes,fr_L0,fr_L2
m4-v1,b06,137,1,False,4,1,11.46737476,1.2574298e-05,1.2574375452918662e-05,3.00395e-07,0.023889592616816006,7.642843e-06,0.607814396725258,4.63098e-06,0.3682891713131796,2e-12,1.5905452898228005e-07,8.4e-11,6.680290217255761e-06,0.6317039893420741,0.36829601065792594,0.023889592616816006,0.976110407383184
m4-v1,b06,139,1,False,4,1,11.46737476,1.3159183e-05,1.3159271671134138e-05,3.14367e-07,0.023889542129078012,7.998345e-06,0.6078144329411181,4.846387e-06,0.36828918560254736,2e-12,1.5198505014252776e-07,8.8e-11,6.687342206271222e-06,0.6317039750701962,0.36829602492980384,0.023889542129078012,0.976110457870922
m4-v1,b06,2,1,True,4,2,8.00322876,7.855961e-06,7.856028565820508e-06,2.66158e-07,0.03387972480026965,4.726099e-06,0.6015935402987309,2.863656e-06,0.36451986114503787,2e-12,2.545835541315283e-07,5.2e-11,6.619172407419736e-06,0.6354732650990006,0.3645267349009994,0.03387972480026965,0.9661202751997303
m4-v1,b06,3,1,True,4,2,8.00322876,6.905789e-06,6.905849498176321e-06,2.33967e-07,0.03387980183602296,4.154482e-06,0.6015935020379982,2.517299e-06,0.36451974544281357,2e-12,2.8961179855298363e-07,4.6e-11,6.661071366718624e-06,0.6354733038740212,0.36452669612597877,0.03387980183602296,0.9661201981639771
m4-v1,b06,2,2,False,4,2,8.00322876,1.2367569e-05,1.2367676413468562e-05,4.19009e-07,0.03387964091586265,7.440255e-06,0.6015936834828169,4.508227e-06,0.36451988364736015,2e-12,1.6171318952987955e-07,8.2e-11,6.630240770725062e-06,0.6354733243986795,0.36452667560132046,0.03387964091586265,0.9661203590841374
m4-v1,b06,5,1,True,4,2,8.00322876,6.073305e-06,6.073358247347993e-06,2.05762e-07,0.03387970746105378,3.653664e-06,0.6015934306673905,2.213842e-06,0.3645197817137967,2e-12,3.293096632133609e-07,4.1e-11,6.750848095873898e-06,0.6354731381284443,0.3645268618715557,0.03387970746105378,0.9661202925389463
m4-v1,b06,7,1,True,4,2,8.00322876,5.792779e-06,5.7928291816391996e-06,1.96258e-07,0.03387973142452205,3.484901e-06,0.6015933613969792,2.111585e-06,0.36451982940847966,2e-12,3.452570741016626e-07,3.9e-11,6.732512944982422e-06,0.6354730928215012,0.3645269071784988,0.03387973142452205,0.966120268575478
m4-v1,b06,2,3,False,4,2,8.00322876,1.7840975e-05,1.7841130326370258e-05,6.04446e-07,0.033879639241810755,1.0733023e-05,0.6015937688628221,6.503393e-06,0.36451992185855703,2e-12,1.1210145899488375e-07,1.17e-10,6.5579353512007e-06,0.6354734081046328,0.3645265918953672,0.033879639241810755,0.9661203607581892
m4-v1,b06,3,2,False,4,2,8.00322876,9.171693e-06,9.171773471678928e-06,3.10734e-07,0.033879651536792524,5.517636e-06,0.6015935976972644,3.343267e-06,0.36451988181035144,2e-12,2.1806208227482367e-07,6.1e-11,6.650893509382121e-06,0.635473249234057,0.364526750765943,0.033879651536792524,0.9661203484632075
m4-v1,b06,11,1,True,4,2,8.00322876,5.486301e-06,5.486348413376313e-06,1.85875e-07,0.03387980293483394,3.300526e-06,0.6015933851313826,1.999867e-06,0.3645197033268463,2e-12,3.64543945499222e-07,3.7e-11,6.744062991735607e-06,0.6354731880662166,0.36452681193378345,0.03387980293483394,0.966120197065166
m4-v1,b06,13,1,True,4,2,8.00322876,6.14827e-06,6.148323382344644e-06,2.08302e-07,0.03387974124779044,3.698763e-06,0.6015935198745144,2.241168e-06,0.3645197450472295,2e-12,3.252944402626037e-07,4.1e-11,6.668536025383376e-06,0.6354732611223048,0.36452673887769516,0.03387974124779044,0.9661202587522095
m4-v1,b06,2,4,False,4,2,8.00322876,2.3667233e-05,2.3667439319554844e-05,8.01837e-07,0.03387961587409432,1.4238065e-05,0.6015938064598999,8.627181e-06,0.3645199440238913,2e-12,8.450499509025979e-08,1.55e-10,6.549137119495134e-06,0.6354734223339942,0.3645265776660058,0.03387961587409432,0.9661203841259057
m4-v1,b06,17,1,True,4,2,8.00322876,5.132733e-06,5.132777029176455e-06,1.73896e-07,0.033879760128118705,3.087822e-06,0.6015933010438869,1.870985e-06,0.3645197302025818,2e-12,3.896554277052802e-07,3.5e-11,6.818969984842404e-06,0.6354730611720056,0.36452693882799436,0.033879760128118705,0.9661202398718813
m4-v1,b06,19,1,True,4,2,8.00322876,5.197856e-06,5.197901207877334e-06,1.76102e-07,0.033879698999319335,3.126999e-06,0.6015933089412532,1.894724e-06,0.36451987374809103,2e-12,3.847735857550662e-07,3.5e-11,6.733537750713659e-06,0.6354730079405725,0.3645269920594275,0.033879698999319335,0.9661203010006807
m4-v1,b06,23,1,True,4,2,8.00322876,6.621008e-06,6.621065934477773e-06,2.24318e-07,0.033879704830710226,3.983159e-06,0.6015935021433273,2.413491e-06,0.36451984544965466,2e-12,3.0206853512165964e-07,4.4e-11,6.6455077726765125e-06,0.6354732069740374,0.3645267930259626,0.033879704830710226,0.9661202951692898
m4-v1,b06,5,2,False,4,2,8.00322876,1.0998939e-05,1.0999034869368146e-05,3.72641e-07,0.03387970083678927,6.616896e-06,0.601593643609124,4.009334e-06,0.3645198367189002,2e-12,1.8183560497524036e-07,7.3e-11,6.636999581596273e-06,0.6354733444459133,0.3645266555540867,0.03387970083678927,0.9661202991632107
m4-v1,b06,3,3,False,4,2,8.00322876,2.0560263e-05,2.056044236879902e-05,6.96574e-07,0.033879613448656073,1.2368931e-05,0.6015938020269189,7.494628e-06,0.36451992118780546,2e-12,9.727498714754233e-08,1.35e-10,6.566061632459107e-06,0.635473415475575,0.364526584524425,0.033879613448656073,0.9661203865513439
m4-v1,b06,29,1,True,4,2,8.00322876,5.949425e-06,5.949476880698009e-06,2.01565e-07,0.033879710513492804,3.579139e-06,0.6015934969243277,2.168685e-06,0.3645197330635484,2e-12,3.361666014783599e-07,4e-11,6.723332029567197e-06,0.6354732074378205,0.36452679256217946,0.033879710513492804,0.9661202894865072
m4-v1,b06,31,1,True,4,2,8.00322876,6.387494e-06,6.387549914641447e-06,2.16407e-07,0.0338797651663405,3.842678e-06,0.6015934246575343,2.32837e-06,0.3645197651663405,2e-12,3.131115459882583e-07,4.3e-11,6.731898238747554e-06,0.6354731898238748,0.3645268101761252,0.0338797651663405,0.9661202348336595
m4-v1,b06,2,5,False,4,2,8.00322876,2.8530433e-05,2.853068171675981e-05,9.666e-07,0.03387960367943852,1.7163737e-05,0.6015938415250519,1.0399915e-05,0.36451996534228004,2e-12,7.010056627237435e-08,1.86e-10,6.519352663330814e-06,0.6354734452044903,0.36452655479550966,0.03387960367943852,0.9661203963205615
m4-v1,b06,37,1,True,4,2,8.00322876,5.772836e-06,5.772886235306514e-06,1.95583e-07,0.033879840487607234,3.472904e-06,0.6015933570339606,2.104315e-06,0.3645197002586074,2e-12,3.464497475507302e-07,3.9e-11,6.755770077239239e-06,0.6354731975215677,0.3645268024784323,0.033879840487607234,0.9661201595123927
m4-v1,b06,41,1,True,4,2,8.00322876,5.939191e-06,5.939243408350012e-06,2.01219e-07,0.03387982687224774,3.572982e-06,0.601593346441725,2.164955e-06,0.36451975502416323,2e-12,3.367458030528701e-07,4e-11,6.734916061057402e-06,0.6354731733139728,0.3645268266860272,0.03387982687224774,0.9661201731277522
m4-v1,b06,43,1,True,4,2,8.00322876,6.822258e-06,6.822318042604185e-06,2.31137e-07,0.03387979888207232,4.10423e-06,0.6015933708829295,2.486851e-06,0.3645197944495275,2e-12,2.931577279455242e-07,4.6e-11,6.742627742747058e-06,0.6354731697650018,0.3645268302349982,0.03387979888207232,0.9661202011179277
m4-v1,b06,47,1,True,4,2,8.00322876,7.347466e-06,7.347530198142081e-06,2.4893e-07,0.033879675365938736,4.420192e-06,0.6015935002415117,2.6783e-06,0.36451988323060186,2e-12,2.72202429325021e-07,4.9e-11,6.668959518463014e-06,0.6354731756074503,0.3645268243925497,0.033879675365938736,0.9661203246340613
m4-v1,b06,7,2,False,4,2,8.00322876,1.5027479e-05,1.5027609306349819e-05,5.09126e-07,0.033879652258534794,9.040441e-06,0.6015937063591341,5.477818e-06,0.36451992036459063,2e-12,1.3308946020645103e-07,9.9e-11,6.587928280219326e-06,0.635473358617669,0.36452664138233104,0.033879652258534794,0.9661203477414652
m4-v1,b06,53,1,True,4,2,8.00322876,7.00214e-06,7.00220173674415e-06,2.37231e-07,0.033879751453375656,4.212446e-06,0.601593482684668,2.552421e-06,0.364519768008298,2e-12,2.856266799311697e-07,4.7e-11,6.712226978382488e-06,0.6354732341380436,0.3645267658619564,0.033879751453375656,0.9661202485466244
m4-v1,b06,59,1,False,4,2,8.00322876,7.946112e-06,7.94618096625655e-06,2.69212e-07,0.03387968816974527,4.780333e-06,0.6015935076725515,2.896518e-06,0.3645198825388699,2e-12,2.516952302998772e-07,5.3e-11,6.669923602946746e-06,0.6354731958422968,0.3645268041577032,0.03387968816974527,0.9661203118302547
m4-v1,b06,61,1,False,4,2,8.00322876,8.145755e-06,8.145825067989254e-06,2.75976e-07,0.033879707494487016,4.900437e-06,0.6015935159403769,2.969292e-06,0.36451990182378297,2e-12,2.455264769000711e-07,5.4e-11,6.62921487630192e-06,0.6354732234348639,0.3645267765651361,0.033879707494487016,0.966120292505513
m4-v1,b06,2,6,False,4,2,8.00322876,4.0716255e-05,4.071661664285453e-05,1.37945e-06,0.03387958354330267,2.4494654e-05,0.6015938791237762,1.4841891e-05,0.3645199797564914,2e-12,4.912042269499101e-08,2.65e-10,6.508456007086309e-06,0.6354734626670788,0.3645265373329212,0.03387958354330267,0.9661204164566973
m4-v1,b06,67,1,False,4,2,8.00322876,8.535053e-06,8.535126678612851e-06,2.89165e-07,0.033879672067879084,5.134637e-06,0.6015936152286704,3.111198e-06,0.3645198000388749,2e-12,2.3432761273237828e-07,5.7e-11,6.678336962872781e-06,0.6354732872965494,0.3645267127034506,0.033879672067879084,0.9661203279321209
m4-v1,b06,71,1,False,4,2,8.00322876,7.046441e-06,7.046503413673212e-06,2.38732e-07,0.033879764670086264,4.239097e-06,0.6015934553125206,2.56857e-06,0.36451982615922235,2e-12,2.838309457474177e-07,4.7e-11,6.6700272250643165e-06,0.6354732199826069,0.36452678001739314,0.033879764670086264,0.9661202353299138
m4-v1,b06,73,1,False,4,2,8.00322876,8.080501e-06,8.080572846532497e-06,2.73765e-07,0.03387968106456687,4.861181e-06,0.6015935633741795,2.945505e-06,0.36451982530304106,2e-12,2.4750922188422093e-07,5.4e-11,6.682748990873965e-06,0.6354732444387463,0.3645267555612537,0.03387968106456687,0.9661203189354332
m4-v1,b06,79,1,False,4,2,8.00322876,8.744425e-06,8.744500162845002e-06,2.96259e-07,0.033879730553110825,5.260594e-06,0.6015935626236216,3.187519e-06,0.36451984531413817,2e-12,2.2871697098222046e-07,5.8e-11,6.6327921584843936e-06,0.6354732931767324,0.3645267068232676,0.033879730553110825,0.9661202694468892
m4-v1,b06,3,4,False,4,2,8.00322876,2.9444399e-05,2.9444661591749044e-05,9.97565e-07,0.033879610273000585,1.7713573e-05,0.601593830760247,1.0733074e-05,0.3645199702789046,2e-12,6.792461698836784e-08,1.92e-10,6.520763230883313e-06,0.6354734410332475,0.36452655896675246,0.033879610273000585,0.9661203897269994
m4-v1,b06,83,1,False,4,2,8.00322876,9.003666e-06,9.003744101069723e-06,3.05042e-07,0.03387972886176563,5.416552e-06,0.6015935940809933,3.282017e-06,0.36451979097863724,2e-12,2.2213156786124948e-07,6e-11,6.663947035837485e-06,0.635473322942759,0.36452667705724096,0.03387972886176563,0.9661202711382344
m4-v1,b06,89,1,False,4,2,8.00322876,9.159541e-06,9.159621020895293e-06,3.10323e-07,0.033879728563025166,5.510325e-06,0.6015935502494228,3.338837e-06,0.3645198431188963,2e-12,2.1835138589808147e-07,6.1e-11,6.659717269891484e-06,0.635473278812448,0.364526721187552,0.033879728563025166,0.9661202714369749
m4-v1,b06,97,1,False,4,2,8.00322876,8.899188e-06,8.899267324768103e-06,3.01502e-07,0.0338796974197888,5.353698e-06,0.601593582519945,3.243933e-06,0.36451986550692117,2e-12,2.2473945393256963e-07,5.9e-11,6.629813891010805e-06,0.6354732799397339,0.3645267200602661,0.0338796974197888,0.9661203025802112
m4-v1,b06,101,1,False,4,2,8.00322876,8.928013e-06,8.928091062887325e-06,3.02479e-07,0.03387974420753361,5.371039e-06,0.601593589798588,3.25444e-06,0.3645198335711427,2e-12,2.240138601855574e-07,5.9e-11,6.608408875473943e-06,0.6354733340061216,0.3645266659938784,0.03387974420753361,0.9661202557924664
m4-v1,b06,103,1,False,4,2,8.00322876,7.063447e-06,7.0635095174534785e-06,2.39308e-07,0.03387974691698239,4.249327e-06,0.601593441621258,2.574769e-06,0.3645198743447433,2e-12,2.831476333175856e-07,4.7e-11,6.653969382963261e-06,0.6354731885382404,0.3645268114617596,0.03387974691698239,0.9661202530830176
m4-v1,b06,107,1,False,4,2,8.00322876,7.263867e-06,7.2639308850644975e-06,2.46098e-07,0.0338797222914002,4.369899e-06,0.6015935300630945,2.647826e-06,0.364519864265248,2e-12,2.753352102934619e-07,4.8e-11,6.608045047043086e-06,0.6354732523544946,0.3645267476455054,0.0338797222914002,0.9661202777085998
m4-v1,b06,109,1,False,4,2,8.00322876,9.112179e-06,9.112258931695243e-06,3.08718e-07,0.03387968595022094,5.481833e-06,0.6015936241863368,3.321573e-06,0.36451988578810834,2e-12,2.194863010917468e-07,6e-11,6.584589032752404e-06,0.6354733101365577,0.3645266898634423,0.03387968595022094,0.966120314049779
m4-v1,b06,113,1,False,4,2,8.00322876,7.481145e-06,7.481210497006877e-06,2.53459e-07,0.03387967974446713,4.500612e-06,0.6015935248466446,2.727028e-06,0.36451984460679915,2e-12,2.67338541890145e-07,5e-11,6.683463547253625e-06,0.6354732045911117,0.3645267954088883,0.03387967974446713,0.9661203202555328
m4-v1,b06,11,2,False,4,2,8.00322876,2.002784e-05,2.0028017418125887e-05,6.78536e-07,0.03387962770037139,1.2048628e-05,0.6015937709130692,7.30055e-06,0.3645199606328129,2e-12,9.986095859430123e-08,1.31e-10,6.540892787926731e-06,0.6354733986134407,0.36452660138655935,0.03387962770037139,0.9661203722996287
m4-v1,b06,5,3,False,4,2,8.00322876,2.9704516e-05,2.970477422782978e-05,1.006377e-06,0.03387958796712541,1.7870058e-05,0.6015938380831767,1.0827892e-05,0.364519975627954,2e-12,6.732981371220807e-08,1.94e-10,6.530991930084183e-06,0.6354734260503022,0.3645265739496978,0.03387958796712541,0.9661204120328746
m4-v1,b06,127,1,False,4,2,8.00322876,7.533687e-06,7.5337523615548075e-06,2.55239e-07,0.03387966565667063,4.532221e-06,0.6015935345387714,2.746181e-06,0.36451989747923097,2e-12,2.6547405103977554e-07,5e-11,6.636851275994389e-06,0.635473200195442,0.36452679980455804,0.03387966565667063,0.9661203343433293
m4-v1,b06,2,7,False,4,2,8.00322876,6.8479398e-05,6.848000386861247e-05,2.320053e-06,0.03387957298986461,4.1196793e-05,0.6015939098769915,2.4962112e-05,0.36451998962315746,2e-12,2.9205861236674004e-08,4.45e-10,6.498304125159966e-06,0.6354734828668561,0.3645265171331439,0.03387957298986461,0.9661204270101353
m4-v1,b06,131,1,False,4,2,8.00322876,8.942522e-06,8.942601795914103e-06,3.0297e-07,0.03387968145025658,5.379768e-06,0.6015936433187573,3.259729e-06,0.3645198538936641,2e-12,2.236504040020898e-07,5.9e-11,6.597686918061649e-06,0.6354733247690139,0.36452667523098614,0.03387968145025658,0.9661203185497435
m4-v1,b06,137,1,False,4,2,8.00322876,8.86651e-06,8.86658964397704e-06,3.00395e-07,0.03387971103869885,5.334039e-06,0.601593568432065,3.232021e-06,0.36451984071308274,2e-12,2.255677427300644e-07,5.9e-11,6.6542484105369e-06,0.6354732794707639,0.36452672052923607,0.03387971103869885,0.9661202889613012
m4-v1,b06,139,1,False,4,2,8.00322876,9.27893e-06,9.279011860902552e-06,3.14367e-07,0.03387963513492979,5.582149e-06,0.6015935877137651,3.382357e-06,0.36451987980950834,2e-12,2.1554193115008757e-07,6.2e-11,6.681799865652715e-06,0.6354732228486948,0.3645267771513052,0.03387963513492979,0.9661203648650702
m4-v1,b06,2,1,True,8,0.5,6.81269342,1.681732e-06,1.6817490455630553e-06,6.6541e-08,0.039566781765779345,1.005766e-06,0.5980511839233079,6.09418e-07,0.3623737095946517,2e-12,1.1892451801379403e-06,1.2e-11,7.135471080827643e-06,0.6376179656890872,0.36238203431091276,0.039566781765779345,0.9604332182342207
m4-v1,b06,3,1,True,8,0.5,6.81269342,1.478329e-06,1.478343050006209e-06,5.8493e-08,0.03956678319407767,8.8412e-07,0.5980507814191091,5.3571e-07,0.36237364171609165,2e-12,1.3528724187194252e-06,1.1e-11,7.44079830295684e-06,0.6376175646131867,0.36238243538681325,0.03956678319407767,0.9604332168059223
m4-v1,b06,2,2,False,8,0.5,6.81269342,2.647536e-06,2.6475621486642748e-06,1.04753e-07,0.039566118472863336,1.583368e-06,0.5980518541153061,9.59401e-07,0.36237409552932665,2e-12,7.554173813229852e-07,1.9e-11,7.176465122568359e-06,0.6376179725881695,0.36238202741183045,0.039566118472863336,0.9604338815271367
m4-v1,b06,5,1,True,8,0.5,6.81269342,1.300118e-06,1.3001311134834783e-06,5.1442e-08,0.039566964714931256,7.7754e-07,0.5980501874819729,4.71131e-07,0.36237361792135375,2e-12,1.5383136236900298e-06,1e-11,7.69156811845015e-06,0.6376171521969043,0.3623828478030957,0.039566964714931256,0.9604330352850687
m4-v1,b06,7,1,True,8,0.5,6.81269342,1.240066e-06,1.240078172215837e-06,4.9066e-08,0.039567057396667285,7.41626e-07,0.5980507583430639,4.49369e-07,0.3623733138075853,2e-12,1.6128095787986503e-06,9e-12,7.257643104593926e-06,0.6376178157397312,0.3623821842602688,0.039567057396667285,0.9604329426033327
m4-v1,b06,2,3,False,8,0.5,6.81269342,3.819232e-06,3.819269877873795e-06,1.51113e-07,0.03956626950192682,2.284104e-06,0.5980522816331425,1.383993e-06,0.362374117559576,2e-12,5.236646681877379e-07,2.6e-11,6.807640686440593e-06,0.6376185511350693,0.36238144886493073,0.03956626950192682,0.9604337304980732
m4-v1,b06,3,2,False,8,0.5,6.81269342,1.963392e-06,1.963412509755705e-06,7.7685e-08,0.039566588350101024,1.174214e-06,0.5980516441130918,7.11484e-07,0.362373618403595,2e-12,1.0186416515440826e-06,1.4e-11,7.130491560808578e-06,0.6376182324631927,0.3623817675368073,0.039566588350101024,0.9604334116498989
m4-v1,b06,11,1,True,8,0.5,6.81269342,1.174458e-06,1.1744692671155475e-06,4.647e-08,0.03956695176101459,7.02389e-07,0.5980501760376,4.25595e-07,0.36237350623475373,2e-12,1.7029030239300446e-06,9e-12,7.6630636076852e-06,0.6376171277986147,0.3623828722013853,0.03956695176101459,0.9604330482389855
m4-v1,b06,13,1,True,8,0.5,6.81269342,1.316166e-06,1.3161792197155714e-06,5.2077e-08,0.03956698701462497,7.87138e-07,0.5980505602227063,4.76946e-07,0.36237333542019173,2e-12,1.5195570795024664e-06,1e-11,7.597785397512332e-06,0.6376175472373312,0.3623824527626688,0.03956698701462497,0.960433012985375
m4-v1,b06,2,4,False,8,0.5,6.81269342,5.066463e-06,5.066514366798916e-06,2.0046e-07,0.03956601727948992,3.030015e-06,0.598052608236624,1.835958e-06,0.36237426894351865,2e-12,3.9475224263683446e-07,3.4e-11,6.710788124826186e-06,0.6376186255161139,0.3623813744838861,0.03956601727948992,0.9604339827205101
m4-v1,b06,17,1,True,8,0.5,6.81269342,1.098769e-06,1.0987800229290835e-06,4.3475e-08,0.039566754279307156,6.57123e-07,0.5980500120133676,3.98167e-07,0.36237322256765714,2e-12,1.8202072123890584e-06,9e-12,8.190932455750762e-06,0.6376167662926748,0.36238323370732517,0.039566754279307156,0.9604332457206929
m4-v1,b06,19,1,True,8,0.5,6.81269342,1.11271e-06,1.1127213856075104e-06,4.4027e-08,0.03956711365064073,6.6546e-07,0.59804963885696,4.03219e-07,0.36237336178021906,2e-12,1.7974022145792686e-06,9e-12,8.088309965606709e-06,0.6376167525076007,0.36238324749239925,0.03956711365064073,0.9604328863493593
m4-v1,b06,23,1,True,8,0.5,6.81269342,1.417365e-06,1.417379424757918e-06,5.6081e-08,0.03956688857970949,8.4766e-07,0.5980504765156924,5.13618e-07,0.362373463000539,2e-12,1.4110621629325258e-06,1.1e-11,7.760841896128892e-06,0.6376173650954019,0.3623826349045981,0.03956688857970949,0.9604331114202905
m4-v1,b06,5,2,False,8,0.5,6.81269342,2.354552e-06,2.3545759852975715e-06,9.3161e-08,0.0395662202561074,1.408148e-06,0.5980516946060812,8.53231e-07,0.36237401568616456,2e-12,8.494159628193644e-07,1.7e-11,7.220035683964597e-06,0.6376179148621886,0.36238208513781145,0.0395662202561074,0.9604337797438927
m4-v1,b06,3,3,False,8,0.5,6.81269342,4.401352e-06,4.401396073364823e-06,1.74145e-07,0.03956618853404142,2.632243e-06,0.5980523288375249,1.594939e-06,0.3623742121467483,2e-12,4.544051053322394e-07,3e-11,6.816076579983591e-06,0.6376185173715664,0.3623814826284336,0.03956618853404142,0.9604338114659586
m4-v1,b06,29,1,True,8,0.5,6.81269342,1.273599e-06,1.273611301375129e-06,5.0392e-08,0.039566427581550004,7.6168e-07,0.5980504159452892,4.61521e-07,0.36237373439959797,2e-12,1.5703455938065568e-06,1e-11,7.851727969032783e-06,0.6376168435268391,0.3623831564731609,0.039566427581550004,0.96043357241845
