versao,bloco,p,r,eligible,total_contaminacao_sup,certificado_contaminacao,extra_rhoDelta_rel_sup,total_densidade_sup,certificado
m4-v3,d01,23,1,True,0.000000467170025,True,0.000000001393097,0.000000468563122,True
m4-v3,d01,29,1,True,0.000000418927407,True,0.000000001240304,0.000000420167711,True
m4-v3,d01,3,1,True,0.000000372584586,True,0.000000001114958,0.000000373699544,True
m4-v3,d01,3,2,False,0.000000698217737,True,0.000000002082960,0.000000700300697,True
m4-v3,d01,3,3,False,0.000001291922742,False,0.000000003832123,0.000001295754865,False
m4-v3,d01,3,4,False,0.000002416601444,False,0.000000006961252,0.000002423562696,False
m4-v3,d01,31,1,True,0.000000472911974,True,0.000000001405872,0.000000474317846,True
m4-v3,d01,37,1,True,0.000000468312381,True,0.000000001384193,0.000000469696574,True
m4-v3,d01,41,1,True,0.000000528617024,True,0.000000001563820,0.000000530180844,True
m4-v3,d01,43,1,True,0.000000499136128,True,0.000000001474308,0.000000500610436,True
m4-v3,d01,47,1,True,0.000000508275452,True,0.000000001498158,0.000000509773610,True
m4-v3,d01,5,1,True,0.000000417789553,True,0.000000001252893,0.000000419042446,True
m4-v3,d01,5,2,False,0.000000834751622,True,0.000000002477855,0.000000837229477,True
m4-v3,d01,5,3,False,0.000002416349274,False,0.000000005789677,0.000002422138951,False
m4-v3,d01,53,1,False,0.000000411867648,True,0.000000001198741,0.000000413066389,True
m4-v3,d01,59,1,False,0.000000576413008,True,0.000000001701474,0.000000578114482,True
m4-v3,d01,61,1,False,0.000000586640490,True,0.000000001730043,0.000000588370533,True
m4-v3,d01,67,1,False,0.000000562999200,True,0.000000001642001,0.000000564641201,True
m4-v3,d01,7,1,True,0.000000412381351,True,0.000000001237325,0.000000413618676,True
m4-v3,d01,7,2,False,0.000000850593434,True,0.000000002498174,0.000000853091608,True
m4-v3,d01,71,1,False,0.000000507472797,True,0.000000001466687,0.000000508939484,True
m4-v3,d01,73,1,False,0.000000585839558,True,0.000000001708012,0.000000587547570,True
m4-v3,d01,79,1,False,0.000000634441318,True,0.000000001831480,0.000000636272798,True
m4-v3,d01,83,1,False,0.000000618328623,True,0.000000001792967,0.000000620121590,True
m4-v3,d01,89,1,False,0.000000664260998,True,0.000000001910722,0.000000666171720,True
m4-v3,d01,97,1,False,0.000000681606859,True,0.000000001955404,0.000000683562263,True
m4-v3,d02,101,1,False,0.000000697975119,True,0.000000001800164,0.000000699775283,True
m4-v3,d02,103,1,False,0.000000722394366,True,0.000000001815059,0.000000724209425,True
m4-v3,d02,107,1,False,0.000000653629898,True,0.000000001652960,0.000000655282858,True
m4-v3,d02,109,1,False,0.000000742396339,True,0.000000001883680,0.000000744280019,True
m4-v3,d02,11,1,True,0.000000407094385,True,0.000000001112715,0.000000408207100,True
m4-v3,d02,11,2,False,0.000001746527705,False,0.000000003828289,0.000001750355994,False
m4-v3,d02,113,1,False,0.000000769969121,True,0.000000001900944,0.000000771870065,True
m4-v3,d02,127,1,False,0.000000920980018,True,0.000000001727685,0.000000922707703,True
m4-v3,d02,13,1,True,0.000000348808090,True,0.000000000949426,0.000000349757516,True
m4-v3,d02,131,1,False,0.000001117787777,False,0.000000001938492,0.000001119726269,False
m4-v3,d02,137,1,False,0.000002011099993,False,0.000000001608008,0.000002012708001,False
m4-v3,d02,139,1,False,0.000002719925615,False,0.000000001913722,0.000002721839337,False
m4-v3,d02,17,1,True,0.000000445276751,True,0.000000001216223,0.000000446492974,True
m4-v3,d02,19,1,True,0.000000441404771,True,0.000000001203263,0.000000442608034,True
m4-v3,d02,2,1,True,0.000000610807162,True,0.000000001676155,0.000000612483317,True
m4-v3,d02,2,2,False,0.000000847239862,True,0.000000002322181,0.000000849562043,True
m4-v3,d02,2,3,False,0.000000955798273,True,0.000000002610598,0.000000958408871,True
m4-v3,d02,2,4,False,0.000001764070796,False,0.000000004812208,0.000001768883004,False
m4-v3,d02,2,5,False,0.000002359918598,False,0.000000006398187,0.000002366316785,False
m4-v3,d02,2,6,False,0.000002937801686,False,0.000000007831335,0.000002945633021,False
m4-v3,d02,2,7,False,0.000007372894643,False,0.000000014261683,0.000007387156326,False
m4-v3,d02,23,1,True,0.000000474121984,True,0.000000001292739,0.000000475414723,True
m4-v3,d02,29,1,True,0.000000479924174,True,0.000000001303946,0.000000481228120,True
m4-v3,d02,3,1,True,0.000000461295739,True,0.000000001265010,0.000000462560749,True
m4-v3,d02,3,2,False,0.000000833485624,True,0.000000002283671,0.000000835769295,True
m4-v3,d02,3,3,False,0.000001207869674,False,0.000000003274012,0.000001211143686,False
m4-v3,d02,3,4,False,0.000002323335736,False,0.000000006102764,0.000002329438500,False
m4-v3,d02,31,1,True,0.000000487084561,True,0.000000001323896,0.000000488408457,True
m4-v3,d02,37,1,True,0.000000487941659,True,0.000000001320629,0.000000489262288,True
m4-v3,d02,41,1,True,0.000000497880249,True,0.000000001345047,0.000000499225296,True
m4-v3,d02,43,1,True,0.000000522028134,True,0.000000001411750,0.000000523439884,True
m4-v3,d02,47,1,True,0.000000420551693,True,0.000000001126575,0.000000421678268,True
m4-v3,d02,5,1,True,0.000000428355662,True,0.000000001172689,0.000000429528351,True
m4-v3,d02,5,2,False,0.000000753635867,True,0.000000002042780,0.000000755678647,True
m4-v3,d02,5,3,False,0.000002623558530,False,0.000000005816054,0.000002629374584,False
m4-v3,d02,53,1,False,0.000000471150288,True,0.000000001264215,0.000000472414503,True
m4-v3,d02,59,1,False,0.000000443526224,True,0.000000001177882,0.000000444704106,True
m4-v3,d02,61,1,False,0.000000509379169,True,0.000000001358185,0.000000510737354,True
m4-v3,d02,67,1,False,0.000000574632924,True,0.000000001537195,0.000000576170119,True
m4-v3,d02,7,1,True,0.000000366320257,True,0.000000001001038,0.000000367321295,True
m4-v3,d02,7,2,False,0.000001092398735,False,0.000000002952689,0.000001095351424,False
m4-v3,d02,71,1,False,0.000000601116727,True,0.000000001608662,0.000000602725389,True
m4-v3,d02,73,1,False,0.000000606829343,True,0.000000001616927,0.000000608446270,True
m4-v3,d02,79,1,False,0.000000607086679,True,0.000000001609150,0.000000608695829,True
m4-v3,d02,83,1,False,0.000000660906225,True,0.000000001741905,0.000000662648130,True
m4-v3,d02,89,1,False,0.000000633497742,True,0.000000001652737,0.000000635150479,True
m4-v3,d02,97,1,False,0.000000567939499,True,0.000000001440750,0.000000569380249,True
m4-v3,d03,101,1,False,0.000000712552684,True,0.000000001676003,0.000000714228687,True
m4-v3,d03,103,1,False,0.000000716243176,True,0.000000001691313,0.000000717934489,True
m4-v3,d03,107,1,False,0.000000594756577,True,0.000000001323911,0.000000596080488,True
m4-v3,d03,109,1,False,0.000000755228982,True,0.000000001742822,0.000000756971804,True
m4-v3,d03,11,1,True,0.000000427684146,True,0.000000001074488,0.000000428758634,True
m4-v3,d03,11,2,False,0.000001552560350,False,0.000000003222524,0.000001555782874,False
m4-v3,d03,113,1,False,0.000000667646997,True,0.000000001459202,0.000000669106199,True
m4-v3,d03,127,1,False,0.000001101804434,False,0.000000001885604,0.000001103690038,False
m4-v3,d03,13,1,True,0.000000441514822,True,0.000000001105889,0.000000442620711,True
m4-v3,d03,131,1,False,0.000001031268620,False,0.000000001641887,0.000001032910507,False
m4-v3,d03,137,1,False,0.000002145348220,False,0.000000001808181,0.000002147156401,False
m4-v3,d03,139,1,False,0.000002652733742,False,0.000000001376747,0.000002654110489,False
m4-v3,d03,17,1,True,0.000000332273981,True,0.000000000825688,0.000000333099669,True
m4-v3,d03,19,1,True,0.000000353939187,True,0.000000000879580,0.000000354818767,True
m4-v3,d03,2,1,True,0.000000619247846,True,0.000000001557596,0.000000620805442,True
m4-v3,d03,2,2,False,0.000000863610463,True,0.000000002170498,0.000000865780961,True
m4-v3,d03,2,3,False,0.000000952693823,True,0.000000002387542,0.000000955081365,True
m4-v3,d03,2,4,False,0.000001781320841,False,0.000000004457800,0.000001785778641,False
m4-v3,d03,2,5,False,0.000002423044158,False,0.000000006032083,0.000002429076241,False
m4-v3,d03,2,6,False,0.000002896992599,False,0.000000007067255,0.000002904059854,False
m4-v3,d03,2,7,False,0.000008009324143,False,0.000000013224154,0.000008022548297,False
m4-v3,d03,23,1,True,0.000000359555392,True,0.000000000891616,0.000000360447008,True
m4-v3,d03,29,1,True,0.000000416375824,True,0.000000001033227,0.000000417409051,True
m4-v3,d03,3,1,True,0.000000364365971,True,0.000000000912423,0.000000365278394,True
m4-v3,d03,3,2,False,0.000000653525723,True,0.000000001638930,0.000000655164653,True
m4-v3,d03,3,3,False,0.000001183960491,False,0.000000002935439,0.000001186895930,False
m4-v3,d03,3,4,False,0.000002169997088,False,0.000000005248246,0.000002175245334,False
m4-v3,d03,31,1,True,0.000000366997328,True,0.000000000911714,0.000000367909042,True
m4-v3,d03,37,1,True,0.000000522275139,True,0.000000001297173,0.000000523572312,True
m4-v3,d03,41,1,True,0.000000532849866,True,0.000000001322443,0.000000534172309,True
m4-v3,d03,43,1,True,0.000000507480124,True,0.000000001257725,0.000000508737849,True
m4-v3,d03,47,1,True,0.000000527139324,True,0.000000001304474,0.000000528443798,True
m4-v3,d03,5,1,True,0.000000435087472,True,0.000000001093052,0.000000436180524,True
m4-v3,d03,5,2,False,0.000000700190679,True,0.000000001738486,0.000000701929165,True
m4-v3,d03,5,3,False,0.000002698852803,False,0.000000005482385,0.000002704335188,False
m4-v3,d03,53,1,False,0.000000581864657,True,0.000000001439926,0.000000583304583,True
m4-v3,d03,59,1,False,0.000000560550520,True,0.000000001378334,0.000000561928854,True
m4-v3,d03,61,1,False,0.000000519123011,True,0.000000001269055,0.000000520392066,True
m4-v3,d03,67,1,False,0.000000620281631,True,0.000000001523647,0.000000621805278,True
m4-v3,d03,7,1,True,0.000000424362857,True,0.000000001068363,0.000000425431220,True
m4-v3,d03,7,2,False,0.000000888104787,True,0.000000002190868,0.000000890295655,True
m4-v3,d03,71,1,False,0.000000624548539,True,0.000000001527871,0.000000626076410,True
m4-v3,d03,73,1,False,0.000000512729435,True,0.000000001248095,0.000000513977530,True
m4-v3,d03,79,1,False,0.000000586715796,True,0.000000001423783,0.000000588139579,True
m4-v3,d03,83,1,False,0.000000576994109,True,0.000000001395045,0.000000578389154,True
m4-v3,d03,89,1,False,0.000000655650964,True,0.000000001585058,0.000000657236022,True
m4-v3,d03,97,1,False,0.000000537725299,True,0.000000001253262,0.000000538978561,True
m4-v3,d04,101,1,False,0.000000698267906,True,0.000000001527409,0.000000699795315,True
m4-v3,d04,103,1,False,0.000000718225820,True,0.000000001564101,0.000000719789921,True
m4-v3,d04,107,1,False,0.000000699671021,True,0.000000001504717,0.000000701175738,True
m4-v3,d04,109,1,False,0.000000759803993,True,0.000000001621688,0.000000761425681,True
m4-v3,d04,11,1,True,0.000000391770076,True,0.000000000903655,0.000000392673731,True
m4-v3,d04,11,2,False,0.000001586125331,False,0.000000003325383,0.000001589450714,False
m4-v3,d04,113,1,False,0.000000603162886,True,0.000000001220024,0.000000604382910,True
m4-v3,d04,127,1,False,0.000000990431054,True,0.000000001780443,0.000000992211497,True
m4-v3,d04,13,1,True,0.000000409336899,True,0.000000000943345,0.000000410280244,True
m4-v3,d04,131,1,False,0.000001088734314,False,0.000000001589863,0.000001090324177,False
m4-v3,d04,137,1,False,0.000002594917636,False,0.000000001692200,0.000002596609836,False
m4-v3,d04,139,1,False,0.000003360032948,False,0.000000001359728,0.000003361392676,False
m4-v3,d04,17,1,True,0.000000372259101,True,0.000000000855110,0.000000373114211,True
m4-v3,d04,19,1,True,0.000000472033847,True,0.000000001086788,0.000000473120635,True
m4-v3,d04,2,1,True,0.000000526900859,True,0.000000001218465,0.000000528119324,True
m4-v3,d04,2,2,False,0.000000822770269,True,0.000000001901696,0.000000824671965,True
m4-v3,d04,2,3,False,0.000001242026365,False,0.000000002869372,0.000001244895737,False
m4-v3,d04,2,4,False,0.000001821546580,False,0.000000004203074,0.000001825749654,False
m4-v3,d04,2,5,False,0.000002614051270,False,0.000000005990338,0.000002620041608,False
m4-v3,d04,2,6,False,0.000003678413340,False,0.000000008305735,0.000003686719075,False
m4-v3,d04,2,7,False,0.000008140061304,False,0.000000011658803,0.000008151720107,False
m4-v3,d04,23,1,True,0.000000474426629,True,0.000000001091395,0.000000475518024,True
m4-v3,d04,29,1,True,0.000000500946191,True,0.000000001151214,0.000000502097405,True
m4-v3,d04,3,1,True,0.000000472113917,True,0.000000001092690,0.000000473206607,True
m4-v3,d04,3,2,False,0.000000862658527,True,0.000000001992598,0.000000864651125,True
m4-v3,d04,3,3,False,0.000001283653206,False,0.000000002941222,0.000001286594428,False
m4-v3,d04,3,4,False,0.000002302748062,False,0.000000005097913,0.000002307845975,False
m4-v3,d04,31,1,True,0.000000485357467,True,0.000000001111103,0.000000486468570,True
m4-v3,d04,37,1,True,0.000000538041518,True,0.000000001235935,0.000000539277453,True
m4-v3,d04,41,1,True,0.000000401108667,True,0.000000000905925,0.000000402014592,True
m4-v3,d04,43,1,True,0.000000470950557,True,0.000000001067480,0.000000472018037,True
m4-v3,d04,47,1,True,0.000000548347186,True,0.000000001249356,0.000000549596542,True
m4-v3,d04,5,1,True,0.000000395873797,True,0.000000000914877,0.000000396788674,True
m4-v3,d04,5,2,False,0.000000984436666,True,0.000000002261641,0.000000986698307,True
m4-v3,d04,5,3,False,0.000002732335413,False,0.000000005019579,0.000002737354992,False
m4-v3,d04,53,1,False,0.000000584339062,True,0.000000001326974,0.000000585666036,True
m4-v3,d04,59,1,False,0.000000606804286,True,0.000000001373294,0.000000608177580,True
m4-v3,d04,61,1,False,0.000000564219315,True,0.000000001274315,0.000000565493630,True
m4-v3,d04,67,1,False,0.000000477931738,True,0.000000001067370,0.000000478999108,True
m4-v3,d04,7,1,True,0.000000401084651,True,0.000000000926311,0.000000402010962,True
m4-v3,d04,7,2,False,0.000001158357893,False,0.000000002641275,0.000001160999168,False
m4-v3,d04,71,1,False,0.000000497530216,True,0.000000001111070,0.000000498641286,True
m4-v3,d04,73,1,False,0.000000555781769,True,0.000000001249109,0.000000557030878,True
m4-v3,d04,79,1,False,0.000000616630972,True,0.000000001385190,0.000000618016162,True
m4-v3,d04,83,1,False,0.000000673410114,True,0.000000001514706,0.000000674924820,True
m4-v3,d04,89,1,False,0.000000686078155,True,0.000000001521291,0.000000687599446,True
m4-v3,d04,97,1,False,0.000000721383087,True,0.000000001580635,0.000000722963722,True
m4-v3,d05,101,1,False,0.000000726237422,True,0.000000001436932,0.000000727674354,True
m4-v3,d05,103,1,False,0.000000750380278,True,0.000000001506028,0.000000751886306,True
m4-v3,d05,107,1,False,0.000000765305856,True,0.000000001514676,0.000000766820532,True
m4-v3,d05,109,1,False,0.000000781069779,True,0.000000001529050,0.000000782598829,True
m4-v3,d05,11,1,True,0.000000420068399,True,0.000000000894876,0.000000420963275,True
m4-v3,d05,11,2,False,0.000001808207013,False,0.000000003137986,0.000001811344999,False
m4-v3,d05,113,1,False,0.000000626577530,True,0.000000001191804,0.000000627769334,True
m4-v3,d05,127,1,False,0.000001010450979,False,0.000000001655394,0.000001012106373,False
m4-v3,d05,13,1,True,0.000000341069062,True,0.000000000722151,0.000000341791213,True
m4-v3,d05,131,1,False,0.000001093975704,False,0.000000001486697,0.000001095462401,False
m4-v3,d05,137,1,False,0.000001490411854,False,0.000000001457468,0.000001491869322,False
m4-v3,d05,139,1,False,0.000002255159298,False,0.000000001576358,0.000002256735656,False
m4-v3,d05,17,1,True,0.000000404244346,True,0.000000000859291,0.000000405103637,True
m4-v3,d05,19,1,True,0.000000414905141,True,0.000000000881252,0.000000415786393,True
m4-v3,d05,2,1,True,0.000000621288127,True,0.000000001328858,0.000000622616985,True
m4-v3,d05,2,2,False,0.000000919097341,True,0.000000001963994,0.000000921061335,True
m4-v3,d05,2,3,False,0.000001087484965,False,0.000000002316925,0.000001089801890,False
m4-v3,d05,2,4,False,0.000001629442554,False,0.000000003457965,0.000001632900519,False
m4-v3,d05,2,5,False,0.000002649388789,False,0.000000005602024,0.000002654990813,False
m4-v3,d05,2,6,False,0.000003487873376,False,0.000000007271172,0.000003495144548,False
m4-v3,d05,2,7,False,0.000007239147342,False,0.000000008958226,0.000007248105568,False
m4-v3,d05,23,1,True,0.000000363869735,True,0.000000000766792,0.000000364636527,True
m4-v3,d05,29,1,True,0.000000494125773,True,0.000000001045908,0.000000495171681,True
m4-v3,d05,3,1,True,0.000000463492190,True,0.000000000990734,0.000000464482924,True
m4-v3,d05,3,2,False,0.000000877341091,True,0.000000001874204,0.000000879215295,True
m4-v3,d05,3,3,False,0.000001454297676,False,0.000000003083210,0.000001457380886,False
m4-v3,d05,3,4,False,0.000002125803894,False,0.000000004343035,0.000002130146929,False
m4-v3,d05,31,1,True,0.000000502810190,True,0.000000001064989,0.000000503875179,True
m4-v3,d05,37,1,True,0.000000540128923,True,0.000000001144749,0.000000541273672,True
m4-v3,d05,41,1,True,0.000000468298201,True,0.000000000986001,0.000000469284202,True
m4-v3,d05,43,1,True,0.000000500666193,True,0.000000001054606,0.000000501720799,True
m4-v3,d05,47,1,True,0.000000580913896,True,0.000000001221882,0.000000582135778,True
m4-v3,d05,5,1,True,0.000000434057301,True,0.000000000927538,0.000000434984839,True
m4-v3,d05,5,2,False,0.000000958809334,True,0.000000002034374,0.000000960843708,True
m4-v3,d05,5,3,False,0.000002032424182,False,0.000000003611052,0.000002036035234,False
m4-v3,d05,53,1,False,0.000000427885238,True,0.000000000895050,0.000000428780288,True
m4-v3,d05,59,1,False,0.000000582895861,True,0.000000001220973,0.000000584116834,True
m4-v3,d05,61,1,False,0.000000604774867,True,0.000000001266652,0.000000606041519,True
m4-v3,d05,67,1,False,0.000000544579871,True,0.000000001128054,0.000000545707925,True
m4-v3,d05,7,1,True,0.000000380987223,True,0.000000000812555,0.000000381799778,True
m4-v3,d05,7,2,False,0.000001141464411,False,0.000000002397179,0.000001143861590,False
m4-v3,d05,71,1,False,0.000000649892676,True,0.000000001352379,0.000000651245055,True
m4-v3,d05,73,1,False,0.000000654153671,True,0.000000001360455,0.000000655514126,True
m4-v3,d05,79,1,False,0.000000623815763,True,0.000000001283509,0.000000625099272,True
m4-v3,d05,83,1,False,0.000000669753967,True,0.000000001381663,0.000000671135630,True
m4-v3,d05,89,1,False,0.000000704470820,True,0.000000001432462,0.000000705903282,True
m4-v3,d05,97,1,False,0.000000734921456,True,0.000000001479116,0.000000736400572,True
m4-v3,d06,101,1,False,0.000000643507872,True,0.000000001187938,0.000000644695810,True
m4-v3,d06,103,1,False,0.000000684424433,True,0.000000001252577,0.000000685677010,True
m4-v3,d06,107,1,False,0.000000753780658,True,0.000000001376421,0.000000755157079,True
m4-v3,d06,109,1,False,0.000000767729564,True,0.000000001392248,0.000000769121812,True
m4-v3,d06,11,1,True,0.000000448475130,True,0.000000000886370,0.000000449361500,True
m4-v3,d06,11,2,False,0.000001602373260,False,0.000000002485042,0.000001604858302,False
m4-v3,d06,113,1,False,0.000000821534844,True,0.000000001446001,0.000000822980845,True
m4-v3,d06,127,1,False,0.000000913412372,True,0.000000001331961,0.000000914744333,True
m4-v3,d06,13,1,True,0.000000453920402,True,0.000000000894965,0.000000454815367,True
m4-v3,d06,131,1,False,0.000001017581726,False,0.000000001436367,0.000001019018093,False
m4-v3,d06,137,1,False,0.000001219973680,False,0.000000001260737,0.000001221234417,False
m4-v3,d06,139,1,False,0.000002669863339,False,0.000000001373254,0.000002671236593,False
m4-v3,d06,17,1,True,0.000000416149113,True,0.000000000818620,0.000000416967733,True
m4-v3,d06,19,1,True,0.000000480855835,True,0.000000000946807,0.000000481802642,True
m4-v3,d06,2,1,True,0.000000647717533,True,0.000000001282653,0.000000649000186,True
m4-v3,d06,2,2,False,0.000000885061315,True,0.000000001752062,0.000000886813377,True
m4-v3,d06,2,3,False,0.000001050422207,False,0.000000002068393,0.000001052490600,False
m4-v3,d06,2,4,False,0.000001872253643,False,0.000000003699828,0.000001875953471,False
m4-v3,d06,2,5,False,0.000002408370938,False,0.000000004710827,0.000002413081765,False
m4-v3,d06,2,6,False,0.000003305345500,False,0.000000006358317,0.000003311703817,False
m4-v3,d06,2,7,False,0.000007275796137,False,0.000000010987635,0.000007286783772,False
m4-v3,d06,23,1,True,0.000000499675370,True,0.000000000985248,0.000000500660618,True
m4-v3,d06,29,1,True,0.000000468001555,True,0.000000000917800,0.000000468919355,True
m4-v3,d06,3,1,True,0.000000455628098,True,0.000000000902072,0.000000456530170,True
m4-v3,d06,3,2,False,0.000000876703437,True,0.000000001734189,0.000000878437626,True
m4-v3,d06,3,3,False,0.000001533689515,False,0.000000003020056,0.000001536709571,False
m4-v3,d06,3,4,False,0.000002506508998,False,0.000000004774096,0.000002511283094,False
m4-v3,d06,31,1,True,0.000000528096434,True,0.000000001034593,0.000000529131027,True
m4-v3,d06,37,1,True,0.000000550959516,True,0.000000001081126,0.000000552040642,True
m4-v3,d06,41,1,True,0.000000416756159,True,0.000000000810094,0.000000417566253,True
m4-v3,d06,43,1,True,0.000000510795990,True,0.000000000995992,0.000000511791982,True
m4-v3,d06,47,1,True,0.000000437237808,True,0.000000000843872,0.000000438081680,True
m4-v3,d06,5,1,True,0.000000413786785,True,0.000000000818642,0.000000414605427,True
m4-v3,d06,5,2,False,0.000001015222972,False,0.000000001999829,0.000001017222801,False
m4-v3,d06,5,3,False,0.000002703144346,False,0.000000004263501,0.000002707407847,False
m4-v3,d06,53,1,False,0.000000604133846,True,0.000000001181730,0.000000605315576,True
m4-v3,d06,59,1,False,0.000000626044462,True,0.000000001213569,0.000000627258031,True
m4-v3,d06,61,1,False,0.000000621154823,True,0.000000001207720,0.000000622362543,True
m4-v3,d06,67,1,False,0.000000605501186,True,0.000000001169020,0.000000606670206,True
m4-v3,d06,7,1,True,0.000000433955352,True,0.000000000857806,0.000000434813158,True
m4-v3,d06,7,2,False,0.000001108135001,False,0.000000002158070,0.000001110293071,False
m4-v3,d06,71,1,False,0.000000652041668,True,0.000000001255020,0.000000653296688,True
m4-v3,d06,73,1,False,0.000000643203410,True,0.000000001235736,0.000000644439146,True
m4-v3,d06,79,1,False,0.000000681308660,True,0.000000001303044,0.000000682611704,True
m4-v3,d06,83,1,False,0.000000666305778,True,0.000000001269096,0.000000667574874,True
m4-v3,d06,89,1,False,0.000000516349582,True,0.000000000958821,0.000000517308403,True
m4-v3,d06,97,1,False,0.000000638654919,True,0.000000001198662,0.000000639853581,True
m4-v3,d07,101,1,False,0.000000716728512,True,0.000000001215584,0.000000717944096,True
m4-v3,d07,103,1,False,0.000000688569136,True,0.000000001185905,0.000000689755041,True
m4-v3,d07,107,1,False,0.000000769641616,True,0.000000001317389,0.000000770959005,True
m4-v3,d07,109,1,False,0.000000782065070,True,0.000000001331673,0.000000783396743,True
m4-v3,d07,11,1,True,0.000000444560339,True,0.000000000815927,0.000000445376266,True
m4-v3,d07,11,2,False,0.000001720404112,False,0.000000002633474,0.000001723037586,False
m4-v3,d07,113,1,False,0.000000832501301,True,0.000000001358300,0.000000833859601,True
m4-v3,d07,127,1,False,0.000000891311750,True,0.000000001175937,0.000000892487687,True
m4-v3,d07,13,1,True,0.000000333201379,True,0.000000000606229,0.000000333807608,True
m4-v3,d07,131,1,False,0.000001286224425,False,0.000000001423495,0.000001287647920,False
m4-v3,d07,137,1,False,0.000000947475504,True,0.000000001077685,0.000000948553189,True
m4-v3,d07,139,1,False,0.000001321241538,False,0.000000001175396,0.000001322416934,False
m4-v3,d07,17,1,True,0.000000475780017,True,0.000000000871024,0.000000476651041,True
m4-v3,d07,19,1,True,0.000000397169911,True,0.000000000722791,0.000000397892702,True
m4-v3,d07,2,1,True,0.000000660909050,True,0.000000001217147,0.000000662126197,True
m4-v3,d07,2,2,False,0.000000862464597,True,0.000000001584679,0.000000864049276,True
m4-v3,d07,2,3,False,0.000001166651519,False,0.000000002139599,0.000001168791118,False
m4-v3,d07,2,4,False,0.000001897959253,False,0.000000003483155,0.000001901442408,False
m4-v3,d07,2,5,False,0.000002093470397,False,0.000000003793556,0.000002097263953,False
m4-v3,d07,2,6,False,0.000003759938203,False,0.000000006751244,0.000003766689447,False
m4-v3,d07,2,7,False,0.000007772443687,False,0.000000009729855,0.000007782173542,False
m4-v3,d07,23,1,True,0.000000469389079,True,0.000000000856236,0.000000470245315,True
m4-v3,d07,29,1,True,0.000000528463760,True,0.000000000965249,0.000000529429009,True
m4-v3,d07,3,1,True,0.000000515830325,True,0.000000000950381,0.000000516780706,True
m4-v3,d07,3,2,False,0.000000751552662,True,0.000000001377604,0.000000752930266,True
m4-v3,d07,3,3,False,0.000001501655593,False,0.000000002739097,0.000001504394690,False
m4-v3,d07,3,4,False,0.000002593681016,False,0.000000004598646,0.000002598279662,False
m4-v3,d07,31,1,True,0.000000538386532,True,0.000000000981522,0.000000539368054,True
m4-v3,d07,37,1,True,0.000000561472237,True,0.000000001019872,0.000000562492109,True
m4-v3,d07,41,1,True,0.000000465483763,True,0.000000000840781,0.000000466324544,True
m4-v3,d07,43,1,True,0.000000561978315,True,0.000000001018119,0.000000562996434,True
m4-v3,d07,47,1,True,0.000000576600921,True,0.000000001045641,0.000000577646562,True
m4-v3,d07,5,1,True,0.000000360365185,True,0.000000000659745,0.000000361024930,True
m4-v3,d07,5,2,False,0.000000878518858,True,0.000000001600090,0.000000880118948,True
m4-v3,d07,5,3,False,0.000002587843899,False,0.000000003821264,0.000002591665163,False
m4-v3,d07,53,1,False,0.000000604349813,True,0.000000001090993,0.000000605440806,True
m4-v3,d07,59,1,False,0.000000622465077,True,0.000000001122772,0.000000623587849,True
m4-v3,d07,61,1,False,0.000000638297303,True,0.000000001146615,0.000000639443918,True
m4-v3,d07,67,1,False,0.000000587887126,True,0.000000001051193,0.000000588938319,True
m4-v3,d07,7,1,True,0.000000358978955,True,0.000000000656939,0.000000359635894,True
m4-v3,d07,7,2,False,0.000001054361121,False,0.000000001902515,0.000001056263636,False
m4-v3,d07,71,1,False,0.000000554636480,True,0.000000000989279,0.000000555625759,True
m4-v3,d07,73,1,False,0.000000568553483,True,0.000000001011606,0.000000569565089,True
m4-v3,d07,79,1,False,0.000000642087786,True,0.000000001141598,0.000000643229384,True
m4-v3,d07,83,1,False,0.000000569312714,True,0.000000001001200,0.000000570313914,True
m4-v3,d07,89,1,False,0.000000578402030,True,0.000000000997011,0.000000579399041,True
m4-v3,d07,97,1,False,0.000000653127404,True,0.000000001118151,0.000000654245555,True
m4-v3,d08,101,1,False,0.000000721826243,True,0.000000001165659,0.000000722991902,True
m4-v3,d08,103,1,False,0.000000766921353,True,0.000000001231630,0.000000768152983,True
m4-v3,d08,107,1,False,0.000000803965759,True,0.000000001250334,0.000000805216093,True
m4-v3,d08,109,1,False,0.000000820575871,True,0.000000001270620,0.000000821846491,True
m4-v3,d08,11,1,True,0.000000460957761,True,0.000000000787376,0.000000461745137,True
m4-v3,d08,11,2,False,0.000001486085066,False,0.000000002088063,0.000001488173129,False
m4-v3,d08,113,1,False,0.000000722904449,True,0.000000001129499,0.000000724033948,True
m4-v3,d08,127,1,False,0.000000954041554,True,0.000000001021659,0.000000955063213,True
m4-v3,d08,13,1,True,0.000000457338614,True,0.000000000780180,0.000000458118794,True
m4-v3,d08,131,1,False,0.000001194869939,False,0.000000001335738,0.000001196205677,False
m4-v3,d08,137,1,False,0.000001453302382,False,0.000000001116118,0.000001454418500,False
m4-v3,d08,139,1,False,0.000002837665747,False,0.000000001328491,0.000002838994238,False
m4-v3,d08,17,1,True,0.000000409217815,True,0.000000000696329,0.000000409914144,True
m4-v3,d08,19,1,True,0.000000388359285,True,0.000000000657485,0.000000389016770,True
m4-v3,d08,2,1,True,0.000000646335509,True,0.000000001107028,0.000000647442537,True
m4-v3,d08,2,2,False,0.000000949099574,True,0.000000001626460,0.000000950726034,True
