versao,bloco,p,r,eligible,d1,Delta,a_l1,abs_c,zeros_rel_sup,polos_rel_sup,arq_rel_sup,B_rel_sup,B_rel_sup_str
m4-v1,b01,19,1,True,4,1,0.002733932013648283,0.21501852841127717,6.51927e-06,2.33577e-07,1.9e-11,6.752864e-06,0.000006752864
m4-v1,b01,19,1,True,4,2,0.002733932013648283,0.21501852841127717,4.596366e-06,3.85084e-07,1.9e-11,4.981466e-06,0.000004981466
m4-v1,b01,19,1,True,8,0.5,0.002733932013648283,0.21501852841127717,9.8388e-07,3.36008e-07,2e-12,1.319887e-06,0.000001319887
m4-v1,b01,19,1,True,8,1,0.002733932013648283,0.21501852841127717,6.41994e-07,4.3144e-07,2e-12,1.073432e-06,0.000001073432
m4-v1,b01,19,1,True,8,2,0.002733932013648283,0.21501852841127717,4.7105e-07,7.11316e-07,2e-12,1.182366e-06,0.000001182366
m4-v1,b01,23,1,True,1,0.5,0.0024227407141843437,0.20810964733659634,0.001037226014,5.95756e-07,1.151e-09,0.001037822918,0.001037822918
m4-v1,b01,23,1,True,1,1,0.0024227407141843437,0.20810964733659634,0.000666647865,7.64591e-07,1.151e-09,0.000667413604,0.000667413604
m4-v1,b01,23,1,True,1,2,0.0024227407141843437,0.20810964733659634,0.000539507762,1.259812e-06,1.151e-09,0.000540768722,0.000540768722
m4-v1,b01,23,1,True,2,0.5,0.0024227407141843437,0.20810964733659634,9.2047579e-05,2.45257e-07,1.76e-10,9.2293008e-05,0.000092293008
m4-v1,b01,23,1,True,2,1,0.0024227407141843437,0.20810964733659634,6.3877982e-05,3.14854e-07,1.76e-10,6.4193009e-05,0.000064193009
m4-v1,b01,23,1,True,2,2,0.0024227407141843437,0.20810964733659634,4.0716848e-05,5.18976e-07,1.76e-10,4.1235997e-05,0.000041235997
m4-v1,b01,23,1,True,4,0.5,0.0024227407141843437,0.20810964733659634,8.473236e-06,1.66563e-07,1.8e-11,8.639813e-06,0.000008639813
m4-v1,b01,23,1,True,4,1,0.0024227407141843437,0.20810964733659634,5.969004e-06,2.13862e-07,1.8e-11,6.182881e-06,0.000006182881
m4-v1,b01,23,1,True,4,2,0.0024227407141843437,0.20810964733659634,4.208405e-06,3.52581e-07,1.8e-11,4.561e-06,0.000004561000
m4-v1,b01,23,1,True,8,0.5,0.0024227407141843437,0.20810964733659634,9.00834e-07,3.07647e-07,2e-12,1.208481e-06,0.000001208481
m4-v1,b01,23,1,True,8,1,0.0024227407141843437,0.20810964733659634,5.87806e-07,3.95024e-07,2e-12,9.82828e-07,0.000000982828
m4-v1,b01,23,1,True,8,2,0.0024227407141843437,0.20810964733659634,4.31291e-07,6.51277e-07,2e-12,1.082567e-06,0.000001082567
m4-v1,b01,5,2,False,1,0.5,0.0027260452086134658,0.10245999974535523,0.002370485915,1.361543e-06,2.628e-09,0.002371850084,0.002371850084
m4-v1,b01,5,2,False,1,1,0.0027260452086134658,0.10245999974535523,0.001523563189,1.747402e-06,2.628e-09,0.001525313216,0.001525313216
m4-v1,b01,5,2,False,1,2,0.0027260452086134658,0.10245999974535523,0.001232996023,2.879185e-06,2.628e-09,0.001235877832,0.001235877832
m4-v1,b01,5,2,False,2,0.5,0.0027260452086134658,0.10245999974535523,0.000210366385,5.60511e-07,3.99e-10,0.000210927293,0.000210927293
m4-v1,b01,5,2,False,2,1,0.0027260452086134658,0.10245999974535523,0.000145987328,7.19568e-07,3.99e-10,0.000146707293,0.000146707293
m4-v1,b01,5,2,False,2,2,0.0027260452086134658,0.10245999974535523,9.3054658e-05,1.186072e-06,3.99e-10,9.4241126e-05,0.000094241126
m4-v1,b01,5,2,False,4,0.5,0.0027260452086134658,0.10245999974535523,1.9364809e-05,3.80662e-07,3.8e-11,1.9745506e-05,0.000019745506
m4-v1,b01,5,2,False,4,1,0.0027260452086134658,0.10245999974535523,1.3641616e-05,4.88761e-07,3.8e-11,1.4130412e-05,0.000014130412
m4-v1,b01,5,2,False,4,2,0.0027260452086134658,0.10245999974535523,9.617925e-06,8.05789e-07,3.8e-11,1.0423749e-05,0.000010423749
m4-v1,b01,5,2,False,8,0.5,0.0027260452086134658,0.10245999974535523,2.058773e-06,7.03098e-07,3e-12,2.761871e-06,0.000002761871
m4-v1,b01,5,2,False,8,1,0.0027260452086134658,0.10245999974535523,1.343374e-06,9.02789e-07,3e-12,2.246163e-06,0.000002246163
m4-v1,b01,5,2,False,8,2,0.0027260452086134658,0.10245999974535523,9.85675e-07,1.488433e-06,3e-12,2.474107e-06,0.000002474107
m4-v1,b01,3,3,False,1,0.5,0.002335415353410395,0.06729963328979954,0.00309179086,1.775841e-06,3.427e-09,0.003093570125,0.003093570125
m4-v1,b01,3,3,False,1,1,0.002335415353410395,0.06729963328979954,0.001987161666,2.279111e-06,3.427e-09,0.001989444201,0.001989444201
m4-v1,b01,3,3,False,1,2,0.002335415353410395,0.06729963328979954,0.001608179069,3.755279e-06,3.427e-09,0.001611937772,0.001611937772
m4-v1,b01,3,3,False,2,0.5,0.002335415353410395,0.06729963328979954,0.000274377866,7.31066e-07,5.21e-10,0.000275109449,0.000275109449
m4-v1,b01,3,3,False,2,1,0.002335415353410395,0.06729963328979954,0.000190409183,9.38522e-07,5.21e-10,0.000191348223,0.000191348223
m4-v1,b01,3,3,False,2,2,0.002335415353410395,0.06729963328979954,0.000121369858,1.546976e-06,5.21e-10,0.000122917352,0.000122917352
m4-v1,b01,3,3,False,4,0.5,0.002335415353410395,0.06729963328979954,2.5257243e-05,4.96492e-07,4.9e-11,2.5753781e-05,0.000025753781
m4-v1,b01,3,3,False,4,1,0.002335415353410395,0.06729963328979954,1.7792564e-05,6.37483e-07,4.9e-11,1.8430093e-05,0.000018430093
m4-v1,b01,3,3,False,4,2,0.002335415353410395,0.06729963328979954,1.2544521e-05,1.050979e-06,4.9e-11,1.3595547e-05,0.000013595547
m4-v1,b01,3,3,False,8,0.5,0.002335415353410395,0.06729963328979954,2.685228e-06,9.1704e-07,3e-12,3.602268e-06,0.000003602268
m4-v1,b01,3,3,False,8,1,0.002335415353410395,0.06729963328979954,1.752143e-06,1.177494e-06,3e-12,2.929638e-06,0.000002929638
m4-v1,b01,3,3,False,8,2,0.002335415353410395,0.06729963328979954,1.285601e-06,1.941341e-06,3e-12,3.226942e-06,0.000003226942
