versao,bloco,p,r,eligible,d1,Delta,U1,U2,n_termos,abs_c,theta,err_num_est,S_abs,theta_rel,margem,margem_rel,B_rel_sup,orcamento_rel,orcamento_rel_com_err
m4-v1,b01,3,4,False,1,0.5,6.0,6.5,45,0.03885546139622887,-4.346157726252459e-12,3.8115720005170314e-20,3.81156908542046e-11,-1.1185448763386135e-10,3.8851115238502616e-08,9.99888145512366e-07,0.005598497838,0.005598497949854488,0.0055984979498544885
m4-v1,b01,83,1,False,1,0.5,6.0,6.5,45,0.15439008898017337,1.2607036287375037e-12,3.1243572779170664e-20,3.124354510864706e-11,8.16570310351594e-12,1.5438882827654464e-07,9.999918342968965e-07,0.001354441479,0.0013544414871657032,0.0013544414871657035
m4-v1,b01,89,1,False,1,0.5,6.0,6.5,45,0.15145009428891956,-8.833302221911612e-12,5.677935822693984e-20,5.677932216082814e-11,-5.832483804903037e-11,1.5144126098669762e-07,9.999416751619508e-07,0.001246509974,0.001246510032324838,0.0012465100323248385
m4-v1,b01,97,1,False,1,0.5,6.0,6.5,45,0.14785224441209735,-3.6602104280546355e-12,4.1075798240547146e-20,4.10757654667084e-11,-2.4755866524777322e-11,1.4784858420166927e-07,9.999752441334752e-07,0.001632044574,0.0016320445987558665,0.0016320445987558667
m4-v1,b01,101,1,False,1,0.5,6.0,6.5,45,0.14617479278578105,5.636388649348249e-12,4.061482127560215e-20,4.0614783456460077e-11,3.855923816911695e-11,1.461691563971317e-07,9.999614407618308e-07,0.001292536402,0.0012925364405592383,0.0012925364405592386
m4-v1,b01,103,1,False,1,0.5,6.0,6.5,45,0.145363663339395,3.0649852483441802e-12,5.714743108564658e-20,5.714738897363178e-11,2.108494776433953e-11,1.4536059835414664e-07,9.999789150522357e-07,0.001230402949,0.0012304029700849477,0.0012304029700849481
m4-v1,b01,107,1,False,1,0.5,6.0,6.5,45,0.14379312149769535,1.1749859612127884e-11,7.408301776744952e-20,7.408296542596823e-11,8.171364172184137e-11,1.437813716380832e-07,9.999182863582782e-07,0.001429564267,0.0014295643487136417,0.001429564348713642
m4-v1,b01,109,1,False,1,0.5,6.0,6.5,45,0.14303243005044233,-7.87117123228448e-12,5.624844711594376e-20,5.624839623004125e-11,-5.503067541751618e-11,1.4302455887921004e-07,9.999449693245825e-07,0.001703899516,0.0017038995710306753,0.0017038995710306757
m4-v1,b01,113,1,False,1,0.5,6.0,6.5,45,0.14155725660115417,-5.921031495726394e-12,4.778669340646732e-20,4.7786650154002976e-11,-4.1827820331452494e-11,1.4155133556965845e-07,9.999581721796684e-07,0.001226533516,0.0012265335578278203,0.0012265335578278207
m4-v1,b01,11,2,False,1,0.5,6.0,6.5,45,0.06938852466955447,-1.3648885951600204e-11,9.206114925882245e-20,9.206108749473836e-11,-1.9670235124034725e-10,6.937487578360287e-08,9.998032976487596e-07,0.002618649549,0.0026186497457023517,0.002618649745702353
