n,unfolded_x,spacing_s
998,997.41707556,1.37489774
999,998.79197330,0.62583070
1000,999.41780400,0.85755890
1001,1000.27536290,1.23733627
1002,1001.51269917,0.52703917
1003,1002.03973834,1.72768221
1004,1003.76742055,1.21759492
1005,1004.98501547,0.66698938
1006,1005.65200485,0.62144508
1007,1006.27344993,1.05931778
1008,1007.33276771,0.91396805
1009,1008.24673576,1.35440709
1010,1009.60114285,0.71835610
1011,1010.31949896,1.53144338
1012,1011.85094233,0.65945373
1013,1012.51039606,0.95771710
1014,1013.46811316,1.32604249
1015,1014.79415565,0.67406281
1016,1015.46821845,0.81570282
1017,1016.28392127,0.58225326
1018,1016.86617453,2.02258123
1019,1018.88875576,0.82200230
1020,1019.71075807,0.97855941
1021,1020.68931748,0.89169778
1022,1021.58101525,0.65590583
1023,1022.23692109,1.20857174
1024,1023.44549283,0.95031172
1025,1024.39580455,1.00871657
1026,1025.40452112,1.11268870
1027,1026.51720982,0.91964979
1028,1027.43685962,1.64803350
1029,1029.08489312,0.42319593
1030,1029.50808905,0.94114799
1031,1030.44923704,0.74160745
1032,1031.19084449,1.18853612
1033,1032.37938061,0.74100879
1034,1033.12038940,1.98950030
1035,1035.10988970,0.48319785
1036,1035.59308755,0.88525355
1037,1036.47834110,0.88544328
1038,1037.36378437,1.22327118
1039,1038.58705556,1.03486875
1040,1039.62192430,0.53462013
1041,1040.15654444,1.04006259
1042,1041.19660703,1.42678408
1043,1042.62339111,1.40561097
1044,1044.02900208,0.36659181
1045,1044.39559388,1.41676312
1046,1045.81235701,0.63016830
1047,1046.44252531,0.39746673
1048,1046.83999204,1.64102241
1049,1048.48101445,1.16704643
1050,1049.64806087,0.87446217
1051,1050.52252305,1.14605319
1052,1051.66857624,0.87537067
1053,1052.54394691,1.04141785
1054,1053.58536476,0.92892997
1055,1054.51429472,0.96588149
1056,1055.48017622,0.58648980
1057,1056.06666601,1.17735471
1058,1057.24402072,1.69225316
1059,1058.93627388,0.98868531
1060,1059.92495919,0.62526122
1061,1060.55022041,0.60910566
1062,1061.15932608,1.31395331
1063,1062.47327939,1.00190456
1064,1063.47518395,0.71797274
1065,1064.19315669,1.40515403
1066,1065.59831072,1.12946322
1067,1066.72777394,0.59400002
1068,1067.32177396,1.64975480
1069,1068.97152877,0.61969547
1070,1069.59122424,0.66877052
1071,1070.25999476,1.06923950
1072,1071.32923426,0.64931505
1073,1071.97854931,1.89247894
1074,1073.87102826,0.77737890
1075,1074.64840716,1.09412342
1076,1075.74253058,0.73751552
1077,1076.48004610,0.89624778
1078,1077.37629388,0.96964202
1079,1078.34593591,1.33614345
1080,1079.68207936,0.58189620
1081,1080.26397556,0.87281152
1082,1081.13678708,1.84946506
1083,1082.98625215,0.63532544
1084,1083.62157759,1.12106677
1085,1084.74264436,0.60695389
1086,1085.34959824,1.15837108
1087,1086.50796932,0.46525680
1088,1086.97322612,1.42255255
1089,1088.39577867,1.38424809
1090,1089.78002676,1.08270754
1091,1090.86273429,0.43960226
1092,1091.30233656,1.15779157
1093,1092.46012813,1.30149645
1094,1093.76162458,0.86876667
1095,1094.63039125,0.29340992
1096,1094.92380117,1.44376127
1097,1096.36756244,1.05108344
1098,1097.41864588,1.45639826
1099,1098.87504414,1.01093723
1100,1099.88598137,0.63642434
1101,1100.52240571,0.74498912
1102,1101.26739483,0.90189523
1103,1102.16929006,1.44607677
1104,1103.61536683,0.63691174
1105,1104.25227857,1.49919345
1106,1105.75147202,0.66061998
1107,1106.41209200,1.42093266
1108,1107.83302467,0.62721801
1109,1108.46024268,1.10099871
1110,1109.56124139,1.05716195
1111,1110.61840334,0.44606991
1112,1111.06447325,0.93325791
1113,1111.99773117,2.10615887
1114,1114.10389003,0.64272949
1115,1114.74661952,0.63945663
1116,1115.38607616,1.24570301
1117,1116.63177917,0.67078548
1118,1117.30256464,1.08923950
1119,1118.39180414,1.08046274
1120,1119.47226688,0.82888170
1121,1120.30114858,1.26546335
1122,1121.56661194,0.96136760
1123,1122.52797953,1.34631982
1124,1123.87429935,0.85623389
1125,1124.73053324,0.69589365
1126,1125.42642689,0.64792875
1127,1126.07435564,1.18617430
1128,1127.26052994,1.19198855
1129,1128.45251849,1.22906907
1130,1129.68158756,1.30639673
1131,1130.98798429,0.47110956
1132,1131.45909385,0.70304100
1133,1132.16213485,1.72385232
1134,1133.88598717,0.37304537
1135,1134.25903254,1.23722603
1136,1135.49625857,0.46003914
1137,1135.95629770,1.72142126
1138,1137.67771896,1.22721243
1139,1138.90493139,0.75479898
1140,1139.65973037,0.87228056
1141,1140.53201093,0.84991041
1142,1141.38192134,0.93736642
1143,1142.31928776,0.73940447
1144,1143.05869223,1.81182633
1145,1144.87051856,0.62605582
1146,1145.49657438,1.02050732
1147,1146.51708170,1.05188690
1148,1147.56896860,1.30165484
1149,1148.87062343,0.40339263
1150,1149.27401606,1.18329549
1151,1150.45731156,0.83488402
1152,1151.29219557,0.75588193
1153,1152.04807750,1.79933395
1154,1153.84741145,1.08537245
1155,1154.93278390,0.62137680
1156,1155.55416071,1.05664451
1157,1156.61080522,0.37797395
1158,1156.98877917,1.64358264
1159,1158.63236181,0.79679130
1160,1159.42915311,0.74071971
1161,1160.16987282,1.64649323
1162,1161.81636605,0.68092327
1163,1162.49728932,1.11488451
1164,1163.61217383,1.12907816
1165,1164.74125200,1.03000622
1166,1165.77125821,0.22116938
1167,1165.99242760,1.04460335
1168,1167.03703095,1.44949285
1169,1168.48652380,1.44097862
1170,1169.92750242,0.76306683
1171,1170.69056925,0.72763537
1172,1171.41820461,1.18046285
1173,1172.59866746,0.70929770
1174,1173.30796516,1.25028288
1175,1174.55824804,0.72624328
1176,1175.28449133,1.17056435
1177,1176.45505568,0.77698497
1178,1177.23204065,1.80711598
1179,1179.03915663,0.85341354
1180,1179.89257017,0.36512011
1181,1180.25769028,1.19878364
1182,1181.45647392,0.84899431
1183,1182.30546823,0.83446728
1184,1183.13993552,1.35902457
1185,1184.49896008,1.41874255
1186,1185.91770263,0.63215920
1187,1186.54986183,0.88885843
1188,1187.43872026,1.06355239
1189,1188.50227264,1.21356313
1190,1189.71583578,0.80168012
1191,1190.51751590,0.53571887
1192,1191.05323477,1.08177141
1193,1192.13500618,1.84102825
1194,1193.97603443,0.52261229
1195,1194.49864673,1.47270486
1196,1195.97135159,0.49768154
1197,1196.46903312,0.76208294
1198,1197.23111607,0.93151172
1199,1198.16262779,1.45869531
1200,1199.62132310,0.75167178
1201,1200.37299489,1.15117600
1202,1201.52417089,1.16663595
1203,1202.69080684,0.83215750
1204,1203.52296434,1.36128501
1205,1204.88424935,0.46192445
1206,1205.34617380,0.97237646
1207,1206.31855026,1.14580946
1208,1207.46435972,0.40182852
1209,1207.86618824,2.17679038
1210,1210.04297862,0.74565264
1211,1210.78863126,0.86712558
1212,1211.65575684,0.47966563
1213,1212.13542247,1.49167214
1214,1213.62709461,0.80872789
1215,1214.43582250,0.80782745
1216,1215.24364995,1.21102845
1217,1216.45467840,1.00121263
1218,1217.45589102,1.15627924
1219,1218.61217026,1.22393501
1220,1219.83610527,0.83274180
1221,1220.66884707,0.87018552
1222,1221.53903259,0.64358001
1223,1222.18261260,0.85425867
1224,1223.03687127,1.52383337
1225,1224.56070464,1.18149356
1226,1225.74219820,0.83516907
1227,1226.57736727,1.28748160
1228,1227.86484887,0.37965616
1229,1228.24450503,1.16316318
1230,1229.40766821,1.29983220
1231,1230.70750041,0.79938277
1232,1231.50688318,0.34456639
1233,1231.85144957,1.65738047
1234,1233.50883003,1.47677761
1235,1234.98560765,0.76004533
1236,1235.74565298,0.68492981
1237,1236.43058279,1.20068087
1238,1237.63126367,0.41287913
1239,1238.04414280,1.36962698
1240,1239.41376978,0.85915951
1241,1240.27292929,1.61692443
1242,1241.88985372,0.73279359
1243,1242.62264731,0.61262362
1244,1243.23527092,1.68170058
1245,1244.91697150,0.65713668
1246,1245.57410818,0.76078471
1247,1246.33489289,0.89615031
1248,1247.23104320,0.97867575
1249,1248.20971896,1.21997101
1250,1249.42968997,1.75212915
1251,1251.18181911,0.32077418
1252,1251.50259330,1.15664440
1253,1252.65923770,0.53509403
1254,1253.19433173,1.13196035
1255,1254.32629207,1.21067102
1256,1255.53696309,0.90831526
1257,1256.44527835,0.80322173
1258,1257.24850008,1.48339735
1259,1258.73189743,0.98931394
1260,1259.72121138,0.84349188
1261,1260.56470326,1.07557927
1262,1261.64028253,0.87490925
1263,1262.51519178,0.68800741
1264,1263.20319918,0.69099649
1265,1263.89419568,2.09636053
1266,1265.99055621,0.61487489
1267,1266.60543110,1.07332535
1268,1267.67875645,0.80849294
1269,1268.48724938,0.86434567
1270,1269.35159505,1.39519163
1271,1270.74678668,0.42730701
1272,1271.17409369,1.23326927
1273,1272.40736297,0.88552557
1274,1273.29288854,1.26629434
1275,1274.55918288,1.26171904
1276,1275.82090192,1.19389857
1277,1277.01480049,0.40191121
1278,1277.41671171,0.60923018
1279,1278.02594189,1.42111604
1280,1279.44705793,0.79587977
1281,1280.24293769,1.24036340
1282,1281.48330109,1.44122014
1283,1282.92452123,0.61638694
1284,1283.54090817,0.85839265
1285,1284.39930082,1.15963863
1286,1285.55893945,1.23225626
1287,1286.79119571,0.44598574
1288,1287.23718146,1.06252118
1289,1288.29970264,0.70077355
1290,1289.00047619,2.02376337
1291,1291.02423956,0.71235673
1292,1291.73659629,0.80090328
1293,1292.53749957,1.03053886
1294,1293.56803843,0.98778468
1295,1294.55582310,0.36423423
1296,1294.92005733,1.68260371
1297,1296.60266104,0.84065610
1298,1297.44331714,1.12631706
1299,1298.56963420,0.87449521
1300,1299.44412942,1.47077919
1301,1300.91490861,0.57662367
1302,1301.49153228,1.09580767
1303,1302.58733996,0.78271559
1304,1303.37005554,0.72594711
1305,1304.09600265,1.14487527
1306,1305.24087792,1.45377703
1307,1306.69465495,1.47668473
1308,1308.17133968,0.27178029
1309,1308.44311997,0.87024328
1310,1309.31336325,1.00124113
1311,1310.31460439,1.40716802
1312,1311.72177241,0.68755123
1313,1312.40932364,0.61218739
1314,1313.02151102,1.71930026
1315,1314.74081128,0.70607423
1316,1315.44688551,1.35730643
1317,1316.80419193,1.00018921
1318,1317.80438115,0.62051038
1319,1318.42489153,0.97382618
1320,1319.39871770,0.58048456
1321,1319.97920226,1.36929820
1322,1321.34850046,1.55936530
1323,1322.90786576,0.63584474
1324,1323.54371050,1.04850522
1325,1324.59221572,0.92378143
1326,1325.51599714,1.08609476
1327,1326.60209191,0.72406846
1328,1327.32616036,1.22515685
1329,1328.55131721,0.81820588
1330,1329.36952309,0.58771743
1331,1329.95724052,2.05806388
1332,1332.01530440,0.82023310
1333,1332.83553750,0.69384921
1334,1333.52938671,0.97647904
1335,1334.50586575,0.71409623
1336,1335.21996198,1.15706963
1337,1336.37703161,0.89308173
1338,1337.27011334,1.34707316
1339,1338.61718649,0.99750400
1340,1339.61469050,1.24825703
1341,1340.86294753,0.26014480
1342,1341.12309233,1.92482843
1343,1343.04792076,0.36485642
1344,1343.41277718,0.89193700
1345,1344.30471417,0.68939157
1346,1344.99410574,1.39399802
1347,1346.38810377,1.44623979
1348,1347.83434355,0.85568204
1349,1348.69002559,1.23146618
1350,1349.92149177,0.37826858
1351,1350.29976035,0.85919558
1352,1351.15895594,1.39796319
1353,1352.55691912,0.83681518
1354,1353.39373431,1.00858020
1355,1354.40231450,1.01242259
1356,1355.41473709,1.20804744
1357,1356.62278453,1.30642755
1358,1357.92921208,0.63369434
1359,1358.56290641,0.79422159
1360,1359.35712800,1.27828119
1361,1360.63540919,0.37004329
1362,1361.00545248,1.09393912
1363,1362.09939160,1.90009850
1364,1363.99949010,0.94715398
1365,1364.94664407,0.26043412
1366,1365.20707819,1.30844671
1367,1366.51552491,1.05008538
1368,1367.56561029,0.85295066
1369,1368.41856095,1.13803234
1370,1369.55659330,0.50011456
1371,1370.05670785,1.40580201
1372,1371.46250986,1.15986950
1373,1372.62237936,1.26340882
1374,1373.88578817,0.80937904
1375,1374.69516721,0.89344738
1376,1375.58861459,0.59552754
1377,1376.18414214,0.84631283
1378,1377.03045497,1.78900690
1379,1378.81946187,0.35443549
1380,1379.17389736,1.69955391
1381,1380.87345127,0.72316980
1382,1381.59662107,0.85233652
1383,1382.44895759,1.06537827
1384,1383.51433586,1.20956335
1385,1384.72389920,0.66744693
1386,1385.39134614,0.72085628
1387,1386.11220242,1.00399663
1388,1387.11619905,1.80853216
1389,1388.92473121,0.94743172
1390,1389.87216293,0.75927201
1391,1390.63143494,0.67192662
1392,1391.30336156,1.18129500
1393,1392.48465656,0.84123267
1394,1393.32588923,0.91826836
1395,1394.24415759,1.33128876
1396,1395.57544634,1.13164744
1397,1396.70709378,0.56336523
1398,1397.27045901,1.55436536
1399,1398.82482437,0.90167394
1400,1399.72649831,0.92982298
1401,1400.65632128,0.38455083
1402,1401.04087211,1.48964541
1403,1402.53051752,0.36767591
1404,1402.89819343,1.97849033
1405,1404.87668376,0.84110668
1406,1405.71779044,1.02614273
1407,1406.74393317,0.84293340
1408,1407.58686657,0.48041248
1409,1408.06727905,1.55199751
1410,1409.61927656,0.98634315
1411,1410.60561971,0.54193389
1412,1411.14755360,1.08231373
1413,1412.22986733,1.68486892
1414,1413.91473625,0.68548705
1415,1414.60022330,1.02552484
1416,1415.62574813,1.28048540
1417,1416.90623353,0.23977823
1418,1417.14601176,0.96860213
1419,1418.11461389,1.08026309
1420,1419.19487698,1.53616343
1421,1420.73104041,1.03459593
1422,1421.76563634,0.80725722
1423,1422.57289356,0.84354965
1424,1423.41644320,1.19581777
1425,1424.61226098,1.06968766
1426,1425.68194864,0.51429936
1427,1426.19624800,1.19955669
1428,1427.39580469,0.83082756
1429,1428.22663225,1.16783312
1430,1429.39446537,1.83116845
1431,1431.22563382,0.45017169
1432,1431.67580551,0.66867298
1433,1432.34447850,1.00093766
1434,1433.34541616,0.93970062
1435,1434.28511678,1.15349976
1436,1435.43861654,0.88362629
1437,1436.32224283,1.34492897
1438,1437.66717179,1.06476070
1439,1438.73193249,0.63931440
1440,1439.37124689,1.41266130
1441,1440.78390820,0.67222640
1442,1441.45613460,1.31283572
1443,1442.76897032,0.38363134
1444,1443.15260167,0.66450516
1445,1443.81710682,1.97112756
1446,1445.78823438,1.07419153
1447,1446.86242591,0.70603485
1448,1447.56846076,1.07159822
1449,1448.64005898,0.89259780
1450,1449.53265678,0.55450823
1451,1450.08716500,1.45580957
1452,1451.54297457,0.97529729
1453,1452.51827186,0.70263445
1454,1453.22090631,1.36897399
1455,1454.58988030,1.01720890
1456,1455.60708921,1.40486166
1457,1457.01195086,0.44821892
1458,1457.46016979,0.92740729
1459,1458.38757708,0.86486634
1460,1459.25244342,0.99930147
1461,1460.25174489,0.98649659
1462,1461.23824148,1.75840338
1463,1462.99664486,0.77153514
1464,1463.76818001,0.73980933
1465,1464.50798934,0.67020304
1466,1465.17819238,1.62997178
1467,1466.80816415,0.70188610
1468,1467.51005025,0.62735673
1469,1468.13740698,1.19333351
1470,1469.33074050,1.01621953
1471,1470.34696002,1.56442582
1472,1471.91138584,0.72468054
1473,1472.63606638,1.19964200
1474,1473.83570837,0.54662808
1475,1474.38233645,0.88612919
1476,1475.26846564,0.81968441
1477,1476.08815004,1.40008261
1478,1477.48823265,1.33985224
1479,1478.82808489,0.49119403
1480,1479.31927893,1.43215452
1481,1480.75143344,0.85962198
1482,1481.61105543,0.79923095
1483,1482.41028638,1.26860571
1484,1483.67889209,0.67312984
1485,1484.35202193,0.93308227
1486,1485.28510420,0.67654754
1487,1485.96165174,2.15289277
1488,1488.11454451,0.52688620
1489,1488.64143071,1.15024006
1490,1489.79167077,0.50366274
1491,1490.29533351,1.01992398
1492,1491.31525749,1.10932090
1493,1492.42457840,1.06568367
1494,1493.49026207,0.67120725
1495,1494.16146932,1.91603394
1496,1496.07750327,0.08925291
1497,1496.16675618,1.40065025
1498,1497.56740643,1.43775921
1499,1499.00516564,0.49287623
1500,1499.49804188,0.76803904
1501,1500.26608091,0.83750089
1502,1501.10358180,1.15448868
1503,1502.25807048,1.36732989
1504,1503.62540038,1.22809785
1505,1504.85349823,1.02281571
1506,1505.87631394,0.34671639
1507,1506.22303033,1.32880019
1508,1507.55183052,0.71146515
1509,1508.26329567,1.39617720
1510,1509.65947287,0.71796168
1511,1510.37743456,0.72646614
1512,1511.10390070,1.45879998
1513,1512.56270068,1.49218746
1514,1514.05488814,0.54536352
1515,1514.60025166,0.81441810
1516,1515.41466976,1.16177779
1517,1516.57644754,0.81517426
1518,1517.39162180,0.45414445
1519,1517.84576625,1.80426441
1520,1519.65003066,1.14068399
1521,1520.79071465,0.86085448
1522,1521.65156913,0.75530574
1523,1522.40687487,1.12352837
1524,1523.53040324,1.18681100
1525,1524.71721423,0.69613916
1526,1525.41335339,0.89658369
1527,1526.30993708,0.79630217
1528,1527.10623925,1.39396117
1529,1528.50020042,1.22419140
1530,1529.72439182,1.20731233
1531,1530.93170415,0.77417118
1532,1531.70587533,0.70765844
1533,1532.41353377,0.53891639
1534,1532.95245016,1.72510063
1535,1534.67755079,0.56941960
1536,1535.24697038,1.20522027
1537,1536.45219065,1.24018506
1538,1537.69237571,0.94412280
1539,1538.63649851,0.84131215
1540,1539.47781066,1.27828767
1541,1540.75609832,0.78999770
1542,1541.54609603,0.76771941
1543,1542.31381544,0.92783853
1544,1543.24165397,0.73838020
1545,1543.98003417,2.17498586
1546,1546.15502003,0.61644219
1547,1546.77146222,0.54922151
1548,1547.32068373,1.41379696
1549,1548.73448069,0.48078187
1550,1549.21526256,1.33413436
1551,1550.54939692,0.63450160
1552,1551.18389852,1.49500116
1553,1552.67889967,0.55354174
1554,1553.23244142,1.28475466
1555,1554.51719607,1.38576664
1556,1555.90296271,0.80323611
1557,1556.70619882,0.83270802
1558,1557.53890684,0.84313101
1559,1558.38203785,0.70480754
1560,1559.08684539,1.19305456
1561,1560.27989995,1.24861380
1562,1561.52851374,1.28345911
1563,1562.81197286,0.97508924
1564,1563.78706210,0.74835817
1565,1564.53542027,0.63514883
1566,1565.17056910,1.52226094
1567,1566.69283004,1.03240540
1568,1567.72523544,0.36156108
1569,1568.08679652,0.96609726
1570,1569.05289378,1.68656336
1571,1570.73945715,0.91941336
1572,1571.65887050,1.30934935
1573,1572.96821985,0.45990702
1574,1573.42812687,1.11164059
